Taxonomy ID,Domain,Status,Proposal Name,Genome Name,Taxon Object ID,NCBI Taxon ID,RefSeq Project ID,GenBank Project ID,Phylum,Class,Order,Family,Genus,Species,Strain,Sequencing Center,IMG Submission ID,GOLD ID,Biotic Relationships,Body Site,Body Subsite,Cell Arrangement,Cell Shape,Diseases,Energy Source,Ecosystem,Ecosystem Category,Ecosystem Type,Ecosystem Subtype,Isolation,Specific Ecosystem,Motility,Metabolism,Oxygen Requirement,Phenotype,Salinity,Sporulation,Temperature Range,Genome Size,Gene Count,16S rRNA Count,Paralogs Count,Paralogs %,KEGG Count,KEGG %,MetaCyc Count,MetaCyc %,IMG Pathwawy Count,IMG Pathway %
640427143,Bacteria,Finished,zzz,Shigella sonnei Ss046,640427143,300269,58217,13151,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Shigella,sonnei,Ss046,Microbial Genome Center of ChMPH,,Gc00323,Free living,,,"Pairs, Singles",Rod-shaped,"Dysenteria, Food poisoning",Chemoorganotroph,,,,,Free living,,Motile,,Facultative,Pathogen,,Nonsporulating,Mesophile,5055316,4841,7,1310,27.06,1380,28.51,849,17.54,396,8.18
645058835,Bacteria,Draft,Human Microbiome Project (HMP) Reference Genomes,Shigella sp. D9,645058835,556266,55631,32507,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Shigella,sp.,D9,Broad Institute,,Gi03447,Free living,Gastrointestinal tract,,"Singles, Pairs",Rod-shaped,,Chemoorganotroph,,,,,Free living,,Motile,,Facultative,,,Nonsporulating,Mesophile,4717340,4526,2,805,17.79,1460,32.26,896,19.8,225,4.97
646564569,Bacteria,Finished,CSP_777079,Sideroxydans lithotrophicus ES-1,646564569,580332,46801,33161,Proteobacteria,Betaproteobacteria,Gallionellales,Gallionellaceae,Sideroxydans,lithotrophicus,ES-1,DOE Joint Genome Institute,,Gc01345,Free living,,,,,None,Chemolithoautotroph,,,,,Free living,,,Iron oxidizer,Aerobe,,,,Mesophile,3003656,3049,2,308,10.1,872,28.6,547,17.94,231,7.58
639633060,Bacteria,Finished,zzz,Solibacter usitatus Ellin6076,639633060,234267,58139,12638,Acidobacteria,Solibacteres,Solibacterales,Solibacteraceae,Solibacter,usitatus,Ellin6076,DOE Joint Genome Institute,,Gc00446,Free living,,,Clusters,Rod-shaped,None,"Chemoorganotroph, Oligotroph, Heterotroph",,,,,Free living,,Nonmotile,,Aerobe,Acidophile,,Nonsporulating,Mesophile,9965640,8003,2,2035,25.43,1445,18.06,999,12.48,408,5.1
638341199,Bacteria,Draft,zzz,Sphingomonas sp. SKA58,638341199,314266,54251,13584,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,sp.,SKA58,"J. Craig Venter Institute, Univ of Kalmar",,Gi00886,Free living,,,,Rod-shaped,None,Heterotroph,,,,,Free living,,Motile,,Aerobe,,,Nonsporulating,Mesophile,3948000,3985,5,486,12.2,1005,25.22,691,17.34,319,8.01
640427144,Bacteria,Finished,zzz,Sphingomonas wittichii RW1,640427144,392499,58691,17343,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,wittichii,RW1,DOE Joint Genome Institute,,Gc00571,Free living,,,,Rod-shaped,None,Heterotroph,,,,,Free living,,Motile,,Aerobe,,,Nonsporulating,Mesophile,5915246,5463,2,1373,25.13,1487,27.22,1088,19.92,394,7.21
637000271,Bacteria,Finished,Sphingopyxis alaskensis,Sphingopyxis alaskensis RB2256,637000271,317655,58351,13907,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingopyxis,alaskensis,RB2256,DOE Joint Genome Institute,,Gc00384,Free living,,,,,None,"Heterotroph, Oligotroph",,,,,Free living,,,,Aerobe,Ultramicro size,,Nonsporulating,Mesophile,3373713,3265,1,390,11.94,977,29.92,682,20.89,308,9.43
648028052,Bacteria,Finished,A Genomic Encyclopedia of Bacteria and Archaea (GEBA),"Spirochaeta smaragdinae SEBR 4228, DSM 11293",648028052,573413,51369,32637,Spirochaetes,Spirochaetes,Spirochaetales,Spirochaetaceae,Spirochaeta,smaragdinae,DSM 11293,"DOE Joint Genome Institute, DSMZ",,Gc01334,Free living,,,,Spiral-shaped,None,Chemoorganotroph,,,,,Free living,,Motile,Utilize carbohydrates,Obligate anaerobe,,,Nonsporulating,Mesophile,4653970,4363,2,813,18.63,974,22.32,535,12.26,176,4.03
646311954,Bacteria,Finished,A Genomic Encyclopedia of Bacteria and Archaea (GEBA),Spirosoma linguale DSM 74,646311954,504472,43413,28817,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Spirosoma,linguale,DSM 74,"DOE Joint Genome Institute, DSMZ",,Gc01186,Free living,,,,Spiral-shaped,None,Chemoorganotroph,,,,,Free living,,Nonmotile,,Aerobe,,,Nonsporulating,Mesophile,8491258,7130,4,1711,24,1084,15.2,796,11.16,182,2.55
648028054,Bacteria,Finished,"CSP_787087, Facultatively Methylotrophic Sulfur Oxidizing Bacteria",Starkeya novella DSM 506,648028054,639283,48815,37659,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Starkeya,novella,DSM 506,JGI|DOE Joint Genome Institute|JGI-PGF,,Gc01353,Free living,,,,,None,"Chemolithotroph, Heterotroph",,,,,Free living,,,Carbon dioxide fixation,,,,,Mesophile,4765023,4563,1,866,18.98,1287,28.21,828,18.15,195,4.27
647533205,Bacteria,Draft,zzz,Sulfitobacter sp. GAI101,647533205,391589,55361,30723,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Sulfitobacter,sp.,GAI101,"J. Craig Venter Institute, SDSU",,Gi01450,Free living,,,,Rod-shaped,None,"Photosynthetic, Phototroph",,,,,Free living,,Motile,,Aerobe,,,,Mesophile,4527951,4258,2,539,12.66,1331,31.26,851,19.99,164,3.85
649633097,Bacteria,Finished,A Genomic Encyclopedia of Bacteria and Archaea (GEBA),Sulfuricurvum kujiense DSM 16994,649633097,709032,60789,43399,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae,Sulfuricurvum,kujiense,DSM 16994,"DOE Joint Genome Institute, DSMZ",,,,,,,,,,,,,,,,,,,,,,,2819357,2879,3,72,2.5,846,29.39,502,17.44,140,4.86
643692050,Bacteria,Finished,zzz,Sulfurihydrogenibium azorense Az-Fu1,643692050,204536,58121,12529,Aquificae,Aquificae,Aquificales,Hydrogenothermaceae,Sulfurihydrogenibium,azorense,Az-Fu1,"J. Craig Venter Institute, Portland State Univ",,Gc00937,Free living,,,"Filaments, Pairs, Singles",Rod-shaped,None,Heterotroph,,,,,Free living,,Motile,Sulfur oxidizer,Facultative,,,Nonsporulating,Thermophile,1640876,1768,2,163,9.22,659,37.27,431,24.38,136,7.69
642555165,Bacteria,Finished,Obsidian Hot Spring Microbial Community Genomics,Sulfurihydrogenibium sp. YO3AOP1,642555165,436114,58855,18889,Aquificae,Aquificae,Aquificales,Hydrogenothermaceae,Sulfurihydrogenibium,sp.,YO3AOP1,DOE Joint Genome Institute,,Gc00808,Free living,,,,Rod-shaped,None,"Chemolithoautotroph, Heterotroph",,,,,Free living,,Motile,Sulfur oxidizer,Facultative,Acidophile,,,Thermophile,1838442,1823,3,198,10.86,649,35.6,424,23.26,207,11.35
645058708,Bacteria,Draft,zzz,Sulfurihydrogenibium yellowstonense SS-5,645058708,432331,54637,19071,Aquificae,Aquificae,Aquificales,Hydrogenothermaceae,Sulfurihydrogenibium,yellowstonense,SS-5,"J. Craig Venter Institute, Portland State Univ",,Gi01958,Free living,,,,Rod-shaped,None,Heterotroph,,,,,Free living,,Motile,Sulfur oxidizer,Microaerophilic,,,Nonsporulating,Thermophile,1534471,1713,4,182,10.62,479,27.96,326,19.03,95,5.55
640753056,Bacteria,Finished,zzz,Sulfurovum sp. NBC37-1,640753056,387093,58863,18965,Proteobacteria,Epsilonproteobacteria,unclassified,unclassified,Sulfurovum,sp.,NBC37-1,JAMSTEC,,Gc00620,Free living,,,,Rod-shaped,None,Chemolithoautotroph,,,,,Free living,,Nonmotile,,Anaerobe,Non-Pathogen,,,Thermophile,2562277,2525,3,288,11.41,728,28.83,516,20.44,201,7.96
637000307,Bacteria,Finished,zzz,Synechococcus elongatus PCC 6301,637000307,269084,58235,13282,Cyanobacteria,Cyanophyceae,Synechococcales,Synechococcaceae,Synechococcus,elongatus,PCC 6301,Nagoya Univ,,Gc00243,Free living,,,"Singles, Chains",Rod-shaped,None,"Photoautotroph, Photosynthetic",,,,,Free living,,Motile,,Facultative,,,,Mesophile,2696255,2585,2,235,9.09,897,34.7,560,21.66,279,10.79
637000308,Bacteria,Finished,Synechococcus elongatus PCC7942,Synechococcus elongatus PCC 7942,637000308,1140,58045,10645,Cyanobacteria,Cyanophyceae,Synechococcales,Synechococcaceae,Synechococcus,elongatus,PCC 7942,"DOE Joint Genome Institute, Texas A&M Univ",,Gc00319,Free living,,,"Pairs, Singles",Coccus-shaped,None,"Photoautotroph, Photosynthetic",,,,,Free living,,Motile,Carbon fixation,Facultative,,,,Mesophile,2742269,2719,2,248,9.12,908,33.39,568,20.89,281,10.33
639857006,Bacteria,Draft,zzz,Synechococcus sp. BL107,639857006,313625,54225,13559,Cyanobacteria,Cyanophyceae,Synechococcales,Synechococcaceae,Synechococcus,sp.,BL107,"J. Craig Venter Institute, Univ of Warwick",,Gi00895,Free living,,,,Coccus-shaped,None,Photoautotroph,,,,,Free living,,Motile,,Facultative,,,,Mesophile,2283377,2555,2,172,6.73,803,31.43,512,20.04,263,10.29
637000312,Bacteria,Finished,zzz,Synechococcus sp. JA-2-3B,637000312,321332,58537,16252,Cyanobacteria,Cyanophyceae,Synechococcales,Synechococcaceae,Synechococcus,sp.,JA-2-3Ba(2-13),J. Craig Venter Institute,,Gc00344,Free living,,,Singles,Coccus-shaped,None,"Photosynthetic, Photoautotroph",,,,,Free living,,Motile,,Facultative,,,,Thermophile,3046680,2947,2,369,12.52,898,30.47,530,17.98,276,9.37
637000313,Bacteria,Finished,zzz,Synechococcus sp. JA-3-3Ab,637000313,321327,58535,16251,Cyanobacteria,Cyanophyceae,Synechococcales,Synechococcaceae,Synechococcus,sp.,JA-3-3Ab,J. Craig Venter Institute,,Gc00343,Free living,,,Singles,Coccus-shaped,None,"Photoautotroph, Photosynthetic",,,,,Free living,,Motile,,Facultative,,,,Thermophile,2932766,2900,2,461,15.9,877,30.24,513,17.69,268,9.24
641522654,Bacteria,Finished,zzz,Synechococcus sp. PCC 7002,641522654,32049,59137,28247,Cyanobacteria,Cyanophyceae,Synechococcales,Synechococcaceae,Synechococcus,sp.,PCC 7002,"Beijing Univ, Penn State Univ",,Gc00746,Free living,,,,Coccus-shaped,None,"Photoautotroph, Photosynthetic",,,,,Free living,,Motile,,Facultative,,,,Mesophile,3409935,3237,2,372,11.49,939,29.01,569,17.58,266,8.22
647533236,Bacteria,Draft,zzz,Synechococcus sp. PCC 7335,647533236,91464,54731,19377,Cyanobacteria,Cyanophyceae,Synechococcales,Synechococcaceae,Synechococcus,sp.,PCC 7335,"Institut Pasteur, J. Craig Venter Institute",,Gi01462,Free living,,,,Coccus-shaped,None,Photoautotroph,,,,,Free living,,Motile,Nitrogen fixation,Facultative,,,,Mesophile,5973558,5626,1,1104,19.62,1125,20,672,11.94,218,3.87
640427148,Bacteria,Finished,zzz,Synechococcus sp. RCC307,640427148,316278,61609,13654,Cyanobacteria,Cyanophyceae,Synechococcales,Synechococcaceae,Synechococcus,sp.,RCC307,"Genoscope, International Collaboration",,Gc00565,Free living,,,Singles,Coccus-shaped,None,"Photoautotroph, Photosynthetic",,,,,Free living,,Motile,,Facultative,,,,Mesophile,2224914,2588,1,178,6.88,821,31.72,520,20.09,240,9.27
639857007,Bacteria,Draft,zzz,Synechococcus sp. RS9916,639857007,221359,54223,13557,Cyanobacteria,Cyanophyceae,Synechococcales,Synechococcaceae,Synechococcus,sp.,RS9916,"J. Craig Venter Institute, Univ of Warwick",,Gi00893,Free living,,,,Coccus-shaped,None,Photoautotroph,,,,,Free living,,Motile,,Facultative,,,,Mesophile,2664465,3010,2,270,8.97,839,27.87,530,17.61,263,8.74
638341213,Bacteria,Draft,zzz,Synechococcus sp. RS9917,638341213,221360,54221,13555,Cyanobacteria,Cyanophyceae,Synechococcales,Synechococcaceae,Synechococcus,sp.,RS9917,"J. Craig Venter Institute, Univ of Warwick",,Gi00892,Free living,,,,Coccus-shaped,None,Photoautotroph,,,,,Free living,,Motile,,Facultative,,,,Mesophile,2579542,2822,2,302,10.7,820,29.06,522,18.5,265,9.39
647533237,Bacteria,Draft,zzz,Synechococcus sp. WH 8109,647533237,166314,55973,37911,Cyanobacteria,Cyanophyceae,Synechococcales,Synechococcaceae,Synechococcus,sp.,WH 8109,J. Craig Venter Institute,,Gi02962,Free living,,,,Coccus-shaped,None,"Photoautotroph, Photosynthetic",,,,,Free living,,Motile,,Facultative,,,,Mesophile,2118903,2637,3,202,7.66,767,29.09,487,18.47,244,9.25
638341214,Bacteria,Draft,zzz,Synechococcus sp. WH5701,638341214,69042,54219,13554,Cyanobacteria,Cyanophyceae,Synechococcales,Synechococcaceae,Synechococcus,sp.,WH 5701,"J. Craig Venter Institute, Univ of Warwick",,Gi00891,Free living,,,,Coccus-shaped,None,Photoautotroph,,,,,Free living,,Motile,,Facultative,,,,Mesophile,3043834,3403,3,576,16.93,900,26.45,577,16.96,279,8.2
638341215,Bacteria,Draft,zzz,Synechococcus sp. WH7805,638341215,59931,54217,13553,Cyanobacteria,Cyanophyceae,Synechococcales,Synechococcaceae,Synechococcus,sp.,WH 7805,"J. Craig Venter Institute, Univ of Warwick",,Gi00890,Free living,,,,Coccus-shaped,None,Photoautotroph,,,,,Free living,,Motile,,Facultative,,,,Mesophile,2620367,2937,2,208,7.08,835,28.43,524,17.84,267,9.09
637000315,Bacteria,Finished,zzz,Synechocystis sp. PCC 6803,637000315,1148,57659,60,Cyanobacteria,Cyanophyceae,Synechococcales,Merismopediaceae,Synechocystis,sp.,PCC 6803,Kazusa DNA Research Institute,,Gc00003,Free living,,,,Coccus-shaped,None,"Photosynthetic, Photoautotroph",,,,,Free living,,Motile,,Facultative,,,,Mesophile,3947019,3628,2,650,17.92,1007,27.76,614,16.92,297,8.19
649633098,Bacteria,Finished,A Genomic Encyclopedia of Bacteria and Archaea (GEBA),Syntrophobotulus glycolicus DSM 8271,649633098,645991,63343,38111,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Syntrophobotulus,glycolicus,DSM 8271,"DOE Joint Genome Institute, DSMZ",,,,,,,,,,,,,,,,,,,,,,,3406739,3439,4,232,6.75,813,23.64,484,14.07,173,5.03
644736410,Bacteria,Finished,zzz,Teredinibacter turnerae T7901,644736410,377629,59267,30839,Proteobacteria,Gammaproteobacteria,Alteromonadales,unclassified,Teredinibacter,turnerae,T7901,"J. Craig Venter Institute, Univ of Maine",,Gc01045,Symbiotic,,,,Rod-shaped,None,Chemoheterotroph,,,,,Symbiotic,,Motile,"Dinitrogen-fixing, Cellulose degrader",,,,,Mesophile,5193160,4308,3,391,9.08,1034,24,675,15.67,251,5.83
643692051,Bacteria,Finished,CSP_776774,Thauera sp. MZ1T,643692051,85643,58987,20091,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Thauera,sp.,MZ1T,DOE Joint Genome Institute,,Gc00901,Free living,,,,Rod-shaped,None,Chemolithoautotroph,,,,,Free living,,Motile,,Facultative,Carbon sequestration,,,Mesophile,4574586,4142,4,720,17.38,1251,30.2,776,18.73,313,7.56
649633101,Bacteria,Finished,A Genomic Encyclopedia of Bacteria and Archaea (GEBA),Thermaerobacter marianensis DSM 12885,649633101,644966,61727,38025,Firmicutes,Clostridia,Clostridiales,Clostridiales Family XVII. Incertae Sedis,Thermaerobacter,marianensis,DSM 12885,"DOE Joint Genome Institute, DSMZ",,,,,,,,,,,,,,,,,,,,,,,2844696,2435,2,63,2.59,822,33.76,489,20.08,145,5.95
649990024,Bacteria,Draft,A Genomic Encyclopedia of Bacteria and Archaea (GEBA),Thermaerobacter subterraneus DSM 13965,649990024,867903,61053,50747,Firmicutes,Clostridia,Clostridiales,Clostridiales Family XVII. Incertae Sedis,Thermaerobacter,subterraneus,DSM 13965,"DOE Joint Genome Institute, DSMZ",,,,,,,,,,,,,,,,,,,,,,,2890654,2485,2,127,5.11,809,32.56,491,19.76,134,5.39
646311962,Bacteria,Finished,A Genomic Encyclopedia of Bacteria and Archaea (GEBA),Thermobaculum terrenum ATCC BAA-798,646311962,525904,42011,29523,Chloroflexi,Thermobaculae,Thermobaculales,Thermobaculaceae,Thermobaculum,terrenum,ATCC BAA-798,DOE Joint Genome Institute,,Gc01150,Free living,,,"Pairs, Singles",Rod-shaped,None,Heterotroph,,,,,Free living,,Nonmotile,,Obligate aerobe,,,Nonsporulating,Thermophile,3101581,2933,2,441,15.04,841,28.67,537,18.31,216,7.36
646564582,Bacteria,Finished,A Genomic Encyclopedia of Bacteria and Archaea (GEBA),"Thermocrinis albus HI 11/12, DSM 14484",646564582,638303,46231,37275,Aquificae,Aquificae,Aquificales,Aquificaceae,Thermocrinis,albus,DSM 14484,"DOE Joint Genome Institute, DSMZ",,Gc01206,Free living,,,"Clusters, Singles, Filaments",Rod-shaped,None,Chemolithoautotroph,,,,,Free living,,Motile,,Microaerophilic,Pink-colored,,Nonsporulating,Hyperthermophile,1500577,1651,1,122,7.39,674,40.82,447,27.07,119,7.21
646311963,Bacteria,Finished,A Genomic Encyclopedia of Bacteria and Archaea (GEBA),Thermomonospora curvata DSM 43183,646311963,471852,41885,20825,Actinobacteria,Actinobacteria,Actinomycetales,Thermomonosporaceae,Thermomonospora,curvata,DSM 43183,"DOE Joint Genome Institute, DSMZ",,Gc01146,Free living,,,Filaments,Rod-shaped,None,Chemoorganotroph,,,,,Free living,,Nonmotile,Cellulose degrader,Aerobe,,,Sporulating,Thermophile,5639016,5061,4,895,17.68,1165,23.02,792,15.65,325,6.42
640196202,Bacteria,Draft,0168-051115,Thermosinus carboxydivorans Nor1,640196202,401526,54463,17587,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Thermosinus,carboxydivorans,Nor1,DOE Joint Genome Institute,,Gi01361,Free living,,,,Rod-shaped,None,"Carboxydotroph, Chemolithotroph",,,,,Free living,,Motile,Carbon monoxide oxidizer,Anaerobe,,,,Thermophile,2889774,2862,9,552,19.29,909,31.76,563,19.67,276,9.64
637000320,Bacteria,Finished,zzz,Thermosynechococcus elongatus BP-1,637000320,197221,57907,308,Cyanobacteria,Cyanophyceae,Synechococcales,Synechococcaceae,Thermosynechococcus,elongatus,BP-1,Kazusa DNA Research Institute,,Gc00096,Free living,,,,Rod-shaped,None,"Photoautotroph, Photosynthetic",,,,,Free living,,,,,,,,Thermophile,2593857,2555,1,325,12.72,852,33.35,531,20.78,276,10.8
641228511,Bacteria,Finished,Thermotoga lettingae TMO,Thermotoga lettingae TMO,641228511,416591,58419,15644,Thermotogae,Thermotogae,Thermotogales,Thermotogaceae,Thermotoga,lettingae,TMO,DOE Joint Genome Institute,,Gc00649,Free living,,,Singles,Rod-shaped,None,Heterotroph,,,,,Free living,,Motile,Methanol degrading,Anaerobe,,,Nonsporulating,Thermophile,2135342,2092,1,273,13.05,783,37.43,432,20.65,168,8.03
637000321,Bacteria,Finished,zzz,Thermotoga maritima MSB8,637000321,243274,57723,111,Thermotogae,Thermotogae,Thermotogales,Thermotogaceae,Thermotoga,maritima,MSB8,J. Craig Venter Institute,,Gc00023,Free living,,,,Rod-shaped,None,Heterotroph,,,,,Free living,,Motile,,Anaerobe,,,Nonsporulating,Hyperthermophile,1860725,1915,1,180,9.4,732,38.22,420,21.93,221,11.54
646311964,Bacteria,Finished,zzz,Thermotoga naphthophila RKU-10,646311964,590168,42777,33663,Thermotogae,Thermotogae,Thermotogales,Thermotogaceae,Thermotoga,naphthophila,RKU-10,DOE Joint Genome Institute,,Gc01158,Free living,,,,Rod-shaped,None,Heterotroph,,,,,Free living,,Motile,,Anaerobe,,,Nonsporulating,Thermophile,1809823,1867,1,157,8.41,712,38.14,413,22.12,96,5.14
643348584,Bacteria,Finished,zzz,Thermotoga neapolitana DSM 4359,643348584,309803,59065,21023,Thermotogae,Thermotogae,Thermotogales,Thermotogaceae,Thermotoga,neapolitana,DSM 4359,Genotech corp.,,Gc00944,Free living,,,,Rod-shaped,None,Heterotroph,,,,,Free living,,Motile,Sulfur reducer,Anaerobe,Piezophile,,Nonsporulating,Hyperthermophile,1884562,1988,1,170,8.55,741,37.27,443,22.28,150,7.55
640427150,Bacteria,Finished,zzz,Thermotoga petrophila RKU-1,640427150,390874,58655,17089,Thermotogae,Thermotogae,Thermotogales,Thermotogaceae,Thermotoga,petrophila,RKU-1,DOE Joint Genome Institute,,Gc00562,Free living,,,,Rod-shaped,None,Heterotroph,,,,,Free living,,Motile,,Anaerobe,Non-Pathogen,,Nonsporulating,Hyperthermophile,1823511,1865,1,178,9.54,717,38.45,418,22.41,206,11.05
642487181,Bacteria,Finished,zzz,Thermotoga sp. RQ2,642487181,126740,58935,19543,Thermotogae,Thermotogae,Thermotogales,Thermotogaceae,Thermotoga,sp.,RQ2,DOE Joint Genome Institute,,Gc00749,Free living,,,,Rod-shaped,None,Heterotroph,,,,,Free living,,Motile,,Anaerobe,,,Nonsporulating,Hyperthermophile,1877693,1868,1,185,9.9,746,39.94,433,23.18,191,10.22
649633104,Bacteria,Finished,zzz,Thermovibrio ammonificans HB-1,649633104,648996,62095,49403,Aquificae,Aquificae,Aquificales,Desulfurobacteriaceae,Thermovibrio,ammonificans,HB-1,DOE Joint Genome Institute,,,,,,,,,,,,,,,,,,,,,,,1759526,1888,3,2,0.11,646,34.22,417,22.09,106,5.61
645058872,Bacteria,Permanent Draft,zzz,Thermus aquaticus Y51MC23,645058872,498848,55053,28589,Thermi,Thermi,Thermales,Thermaceae,Thermus,aquaticus,Y51MC23,DOE Joint Genome Institute,,Gi02555,Free living,,,Filaments,Rod-shaped,None,Chemosynthetic,,,,,Free living,,Nonmotile,,Obligate aerobe,,,Nonsporulating,Thermophile,2338193,2595,1,315,12.14,759,29.25,506,19.5,256,9.87
643348585,Bacteria,Finished,CSP_777389,Thioalkalivibrio sp. HL-EbGR7,643348585,396588,59179,29177,Proteobacteria,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae,Thioalkalivibrio,sp.,HL-EbGR7,DOE Joint Genome Institute,,Gc00934,Free living,,,,Rod-shaped,None,Chemolithoautotroph,,,,,Free living,,Motile,Sulfur oxidizer,Facultative,Alkalophile,,Nonsporulating,Mesophile,3464554,3366,1,294,8.73,938,27.87,608,18.06,246,7.31
646564584,Bacteria,Finished,CSP_777389,Thioalkalivibrio sp. K90mix,646564584,396595,46181,30759,Proteobacteria,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae,Thioalkalivibrio,sp.,K90mix,DOE Joint Genome Institute,,Gc01217,Free living,,,,Rod-shaped,None,Chemolithoautotroph,,,,,Free living,,Motile,Sulfur oxidizer,Facultative,Alkalophile,Halotolerant,Nonsporulating,Mesophile,2985056,2942,1,267,9.08,836,28.42,541,18.39,209,7.1
637000324,Bacteria,Finished,Thiobacillus denitrificans Sequencing,Thiobacillus denitrificans ATCC 25259,637000324,292415,58189,13025,Proteobacteria,Betaproteobacteria,Hydrogenophilales,Hydrogenophilaceae,Thiobacillus,denitrificans,ATCC 25259,"DOE Joint Genome Institute, Lawrence Livermore National Lab",,Gc00297,Free living,,,,Rod-shaped,None,"Lithotroph, Chemolithotroph",,,,,Free living,,Motile,"Iron oxidizer, Sulfur oxidizer, Carbon fixation",Facultative,,,Nonsporulating,Mesophile,2909809,2886,2,258,8.94,934,32.36,591,20.48,288,9.98
637000325,Bacteria,Finished,zzz,Thiomicrospira crunogena XCL-2,637000325,317025,58183,13018,Proteobacteria,Gammaproteobacteria,Thiotrichales,Piscirickettsiaceae,Thiomicrospira,crunogena,XCL-2,"DOE Joint Genome Institute, Univ of South Florida",,Gc00316,Free living,,,Singles,Spiral-shaped,None,Chemoautotroph,,,,,Free living,,Motile,"Carbon dioxide fixation, Desulfurylates coal, Sulfur oxidizer",Anaerobe,,,Nonsporulating,Mesophile,2427734,2263,3,159,7.03,818,36.15,505,22.32,267,11.8
646564585,Bacteria,Finished,"CSP_788277, Halothiobacillus neapolitanus and Thiomonas intermedia",Thiomonas intermedia K12,646564585,75379,48825,33641,Proteobacteria,Betaproteobacteria,Burkholderiales,unclassified,Thiomonas,intermedia,K12,DOE Joint Genome Institute,,Gc01349,Free living,,,,Rod-shaped,None,Mixotroph,,,,,Free living,,Motile,Sulfur oxidizer,Aerobe,Acidophile,,Nonsporulating,Mesophile,3462095,3321,1,464,13.97,1023,30.8,619,18.64,243,7.32
643692052,Bacteria,Finished,Biofuel Production,"Tolumonas auensis TA 4, DSM 9187",643692052,595494,59395,33873,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Tolumonas,auensis,DSM 9187,DOE Joint Genome Institute,,Gc01004,Free living,,,"Singles, Pairs",Rod-shaped,None,Chemoorganotroph,,,,,Free living,,Nonmotile,,Facultative,,,Nonsporulating,Mesophile,3471292,3288,8,532,16.18,1151,35.01,742,22.57,244,7.42
646564586,Bacteria,Finished,A Genomic Encyclopedia of Bacteria and Archaea (GEBA),"Truepera radiovictrix RQ-24, DSM 17093",646564586,649638,49533,38371,Thermi,Deinococci,Deinococcales,Trueperaceae,Truepera,radiovictrix,DSM 17093,"DOE Joint Genome Institute, DSMZ",,Gc01303,Free living,,,,Sphere-shaped,None,Chemoorganotroph,,,,,Free living,,Nonmotile,,Obligate aerobe,Radiation resistant,,Nonsporulating,Thermophile,3260398,3046,2,370,12.15,919,30.17,586,19.24,268,8.8
646564587,Bacteria,Finished,A Genomic Encyclopedia of Bacteria and Archaea (GEBA),Tsukamurella paurometabola DSM 20162,646564587,521096,48829,29399,Actinobacteria,Actinobacteria,Actinomycetales,Tsukamurellaceae,Tsukamurella,paurometabola,DSM 20162,"DOE Joint Genome Institute, DSMZ",,Gc01341,Free living,,,Pairs,Rod-shaped,,Chemoorganotroph,,,,,Free living,,Nonmotile,Hydrogen sulfide producer,Obligate aerobe,,,Nonsporulating,Mesophile,4479724,4391,2,691,15.74,1111,25.3,776,17.67,319,7.26
641736179,Bacteria,Draft,zzz,Verrucomicrobium spinosum DSM 4136,641736179,240016,54121,10620,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Verrucomicrobium,spinosum,DSM 4136,J. Craig Venter Institute,,Gi00677,Free living,,,Singles,Rod-shaped,None,Heterotroph,,,,,Free living,,,,Facultative,,,,Mesophile,8220857,6584,4,1166,17.71,990,15.04,653,9.92,239,3.63
647000332,Bacteria,Draft,zzz,Vibrio alginolyticus 40B,647000332,674977,42165,40359,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,alginolyticus,40B,LNCC,,Gi05261,Free living,,,Singles,Rod-shaped,None,Heterotroph,,,,,Free living,,Motile,,Facultative,Bioluminescent,,Nonsporulating,Mesophile,5144518,4491,12,600,13.36,1315,29.28,742,16.52,146,3.25
640963020,Bacteria,Draft,zzz,Vibrio cholerae 1587,640963020,412966,54573,18265,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,cholerae,1587,J. Craig Venter Institute,,Gi01637,Free living,,,Singles,Curved-shaped,"Food poisoning, Cholera",Heterotroph,,,,,Free living,,Motile,,Facultative,,,Nonsporulating,Mesophile,4137419,3871,7,473,12.22,1107,28.6,614,15.86,126,3.25
