taxon_oid,Domain,Status,Proposal Name,Genome Name,Taxon Object ID,NCBI Taxon ID,RefSeq Project ID,GenBank Project ID,Phylum,Class,Order,Family,Genus,Species,Strain,Sequencing Center,Funding Agency,Add Date,Is Public,IMG Release,IMG Product Assignment,IMG Submission ID,GOLD ID,Biotic Relationships,Body Site,Body Subsite,Cell Arrangement,Cell Shape,Diseases,Energy Source,Energy Category,Ecosystem,Ecosystem Category,Ecosystem Type,Ecosystem Subtype,Isolation,Specific Ecosystem,Gram Staining,Host Name,Host Gender,Motility,Metabolism,Oxygen Requirement,Broad Oxygen Requirement,Phenotype,Relevance,Salinity,Sporulation,Temperature Range,IMG Sample Id,IMG Project Id,Scaffold Count,CRISPR Count,GC Count,GC %,Coding Base Count,Genome Size,Gene Count,CDS Count,CDS %,RNA Count,rRNA Count,5S rRNA Count,16S rRNA Count,18S rRNA Count,23S rRNA Count,28S rRNA Count,tRNA Count,Other RNA Count,Fused Count,Fused %,Fusion Component Count,Fusion component %,Pseudo Count,Pseudo %,Unchar Count,Unchar %,Obsolete Count,Obsolete %,Revised Count,Revised %,w/ Func Pred Count,w/ Func Pred %,w/o Func Pred Sim Count,w/o Func Pred Sim %,w/o Func Pred No Sim Count,w/o Func Pred No Sim %,Signal Peptide Count,Signal Peptide %,Transmembrane Count,Transmembrane %,Orthologs Count,Orthologs %`,Paralogs Count,Paralogs %,Ortholog Group Count,Paralog Group Count,SwissProt Count,SwissProt %,Not SwissProt Count,Not SwissProt %,SEED Count,SEED %,Not SEED Count,Not SEED %,COG Count,COG %,KOG Count,KOG %,Pfam Count,Pfam %,TIGRfam Count,TIGRfam %,COG Cluster Count,KOG Cluster Count,Pfam Cluster Count,TIGRfam Cluster Count,InterPro Count,InterPro %,Enzyme Count,Enzyme %,TC Count,TC %,KEGG Count,KEGG %,Not KEGG Count,Not KEGG %,KO Count,KO %,Not KO Count,Not KO %,MetaCyc Count,MetaCyc %,Not MetaCyc Count,Not MetaCyc %,IMG Term Count,IMG Term %,IMG Pathwawy Count,IMG Pathway %,IMG Parts List Count,IMG Parts List %,Chromosomal Cassette Gene Count,Chromosomal Cassette Gene %,Chromosomal Cassette Count,KEGG ID,Has ATP 6PFK,Has Ppi 6PFK,Has ADP 6PFK,Has ATP 1PFK,Has Any 6PFK,Has EDD,Has EDA,Has ED Genes,Has EMP Glycolysis,Has ED Pathway,Has SemiP ED Pathway,Has SLP Bypass EMP
646564532,Bacteria,Finished,Erwinia pyrifoliae Ep1/96,Erwinia pyrifoliae Ep1/96,646564532,634499,40659,34779,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Erwinia,pyrifoliae,Ep1/96,"Max Planck Institute, Max-Planck Institute",zzz,2010-06-24,Yes,IMG/W 3.2,zzz,zzz,Gc01170,Free living,zzz,zzz,zzz,Rod-shaped,zzz,,,zzz,zzz,zzz,zzz,Free living,zzz,Gram-,zzz,zzz,Motile,zzz,Facultative,Facultative,Pathogen,"Pathogen, Comparative analysis",zzz,Nonsporulating,Mesophile,zzz,13127,5,4,2174138,0.53,3488355,4072846,3794,3697,97.44,97,22,8,7,zzz,7,zzz,75,zzz,288,7.59,1569,41.35,zzz,zzz,zzz,zzz,zzz,zzz,zzz,zzz,3249,85.64,401,10.57,47,1.24,733,19.32,806,21.24,3633,95.76,645,17,3136,242,zzz,zzz,3697,97.44,34,0.9,3663,96.55,2731,71.98,1126,29.68,3040,80.13,1409,37.14,1784,695,2000,1255,3212,84.66,1001,26.38,571,15.05,1188,31.31,2509,66.13,2128,56.09,1569,41.35,685,18.05,3012,79.39,500,13.18,131,3.45,181,4.77,3676,96.89,466,epy,True,False,False,True,True,False,False,False,True,False,False,False
643692053,Bacteria,Finished,Vibrio cholerae M66-2,Vibrio cholerae M66-2,643692053,579112,59355,32851,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,cholerae,M66-2,Nakai Univ,zzz,2009-06-09,Yes,IMG/W 2.9,zzz,zzz,Gc00986,Free living,zzz,zzz,Singles,Curved-shaped,"Food poisoning, Cholera",Heterotroph,Organic,zzz,zzz,zzz,zzz,Free living,zzz,Gram-,Homo sapiens,zzz,Motile,zzz,Facultative,Facultative,Pathogen,"Medical, Human Pathogen",zzz,Nonsporulating,Mesophile,zzz,14324,2,zzz,1875724,0.48,3500241,3938905,3812,3693,96.88,119,22,8,7,zzz,7,zzz,97,zzz,320,8.39,1688,44.28,zzz,zzz,zzz,zzz,zzz,zzz,zzz,zzz,2413,63.3,1280,33.58,zzz,zzz,778,20.41,926,24.29,3599,94.41,451,11.83,3309,187,431,11.31,3262,85.57,3121,81.87,572,15.01,2884,75.66,1166,30.59,3053,80.09,1395,36.59,1886,684,1995,1226,3188,83.63,1016,26.65,576,15.11,1231,32.29,2462,64.59,2241,58.79,1452,38.09,690,18.1,3003,78.78,490,12.85,90,2.36,198,5.19,3780,99.16,299,vcm,True,False,False,True,True,True,True,True,True,True,False,False
646311940,Bacteria,Finished,Lactococcus lactis lactis KF147,Lactococcus lactis subsp. lactis KF147,646311940,684738,42831,41115,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,lactis,subsp. lactis KF147,"GATC Biotech, Kluyver Center, NIZO Food Research, Radboud Univ",zzz,2010-02-26,Yes,IMG/W 3.1,zzz,zzz,Gc01159,Free living,zzz,zzz,zzz,Coccus-shaped,None,,,zzz,zzz,zzz,zzz,Free living,zzz,Gram+,zzz,zzz,Nonmotile,zzz,Facultative,Facultative,zzz,"Agricultural, Food industry, Comparative analysis",zzz,Nonsporulating,Mesophile,zzz,182,2,zzz,919166,0.35,2248791,2635654,2560,2473,96.6,87,19,7,6,zzz,6,zzz,68,zzz,236,9.22,1287,50.27,zzz,zzz,zzz,zzz,zzz,zzz,zzz,zzz,1966,76.8,507,19.8,zzz,zzz,471,18.4,687,26.84,2420,94.53,409,15.98,2101,170,zzz,zzz,2473,96.6,522,20.39,1951,76.21,1861,72.7,856,33.44,1976,77.19,846,33.05,1214,524,1318,740,2088,81.56,714,27.89,347,13.55,796,31.09,1677,65.51,1353,52.85,1120,43.75,495,19.34,1978,77.27,622,24.3,234,9.14,188,7.34,2510,98.05,222,llk,True,False,False,True,True,False,True,False,True,False,True,False
649633028,Bacteria,Finished,Candidatus Blochmannia vafer BVAF,Candidatus Blochmannia vafer BVAF,649633028,859654,62083,50045,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Candidatus Blochmannia,Blochmannia,vafer str. BVAF,Marine Biological Laboratory,zzz,2011-03-26,Yes,IMG/W 3.4,zzz,zzz,Gc01589,Symbiotic,zzz,zzz,zzz,zzz,None,,,zzz,zzz,zzz,zzz,Symbiotic,zzz,zzz,Camponotus vafer,zzz,zzz,zzz,,,zzz,"Biotechnological, Pest control",zzz,zzz,zzz,zzz,17504,1,zzz,198772,0.28,598065,722593,628,587,93.47,41,3,1,1,zzz,1,zzz,37,1,33,5.25,zzz,zzz,zzz,zzz,zzz,zzz,zzz,zzz,zzz,zzz,566,90.13,20,3.18,1,0.16,113,17.99,120,19.11,586,93.31,zzz,zzz,585,zzz,zzz,zzz,587,93.47,zzz,zzz,587,93.47,581,92.52,341,54.3,574,91.4,454,72.29,555,316,691,481,583,92.83,351,55.89,89,14.17,403,64.17,184,29.3,559,89.01,28,4.46,277,44.11,310,49.36,346,55.1,130,20.7,124,19.75,605,96.34,102,bva,True,False,False,False,True,False,False,False,True,False,False,False
648028038,Bacteria,Finished,Legionella longbeachae NSW150,Legionella longbeachae NSW150,648028038,661367,46099,39579,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,longbeachae,NSW150,Institut Pasteur,zzz,2010-10-29,Yes,IMG/W 3.3,zzz,zzz,Gc01213,Free living,zzz,zzz,Singles,Rod-shaped,"Legionellosis, Pneumonia",Chemoorganotroph,Organic,zzz,zzz,zzz,zzz,Free living,zzz,Gram-,Homo sapiens,zzz,Motile,zzz,Aerobe,Aerobe,Pathogen,"Human Pathogen, Medical",zzz,Nonsporulating,Mesophile,zzz,11439,2,zzz,1540598,0.37,3531942,4149158,3536,3470,98.13,66,12,4,4,zzz,4,zzz,46,8,219,6.19,1154,32.64,zzz,zzz,zzz,zzz,zzz,zzz,zzz,zzz,2215,62.64,1199,33.91,56,1.58,1036,29.3,846,23.93,3362,95.08,408,11.54,2939,167,zzz,zzz,3470,98.13,3,0.08,3467,98.05,2207,62.42,1146,32.41,2353,66.54,993,28.08,1420,724,1591,888,2593,73.33,799,22.6,406,11.48,840,23.76,2630,74.38,1511,42.73,1959,55.4,575,16.26,2895,81.87,548,15.5,205,5.8,172,4.86,3398,96.1,462,llo,True,False,False,False,True,True,True,True,False,True,False,False
648028046,Bacteria,Finished,WFO-LLNL proposal,Nitrosococcus watsoni C-113,648028046,105559,50331,40331,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Nitrosococcus,watsoni,C-113,DOE Joint Genome Institute,zzz,2010-10-29,Yes,IMG/W 3.3,zzz,zzz,Gc01319,Free living,zzz,zzz,zzz,zzz,None,"Chemolithotroph, Autotroph",Inorganic,zzz,zzz,zzz,zzz,Free living,zzz,Gram-,zzz,zzz,Motile,"Ammonia-oxidizer, Nitrifying",Aerobe,Aerobe,Carbon sequestration,"Biotechnological, Environmental",zzz,zzz,Mesophile,zzz,15912,3,zzz,1691293,0.5,2845186,3373286,3245,3191,98.34,54,6,2,2,zzz,2,zzz,45,3,212,6.53,1145,35.29,283,8.72,zzz,zzz,zzz,zzz,zzz,zzz,2055,63.33,1028,31.68,108,3.33,1058,32.6,822,25.33,3091,95.25,369,11.37,2758,152,zzz,zzz,3191,98.34,35,1.08,3156,97.26,2202,67.86,1033,31.83,2355,72.57,1113,34.3,1488,665,1637,997,2609,80.4,852,26.26,362,11.16,906,27.92,2285,70.42,1601,49.34,1590,49,626,19.29,2565,79.04,569,17.53,215,6.63,175,5.39,2862,88.2,348,nwa,True,False,False,False,True,False,False,False,False,False,False,False
640069315,Bacteria,Finished,Lactococcus lactis cremoris MG1363,Lactococcus lactis cremoris MG1363,640069315,416870,58837,18797,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,lactis,subsp. cremoris MG1363,"Alimentary Pharmabiotic Centre, Bielefeld Univ, Institute of Food Research, National Univ of Ireland, Univ of Groningen",zzz,2007-04-13,Yes,IMG/W 2.2,zzz,zzz,Gc00508,Free living,zzz,zzz,"Chains, Pairs",Coccus-shaped,None,,,zzz,zzz,zzz,zzz,Free living,zzz,Gram+,zzz,zzz,Nonmotile,zzz,Facultative,Facultative,Non-Pathogen,"Biotechnological, Comparative analysis, Food industry",zzz,Nonsporulating,Mesophile,zzz,10177,1,zzz,904176,0.36,2118508,2529478,2624,2511,95.69,113,14,2,6,zzz,6,zzz,64,35,164,6.25,1096,41.77,77,2.93,zzz,zzz,zzz,zzz,zzz,zzz,1649,62.84,844,32.16,18,0.69,432,16.46,621,23.67,2445,93.18,461,17.57,2022,158,359,13.68,2152,82.01,2071,78.93,440,16.77,1802,68.67,815,31.06,1995,76.03,819,31.21,1202,512,1300,734,2112,80.49,686,26.14,308,11.74,741,28.24,1770,67.45,1354,51.6,1157,44.09,469,17.87,2042,77.82,656,25,241,9.18,217,8.27,2494,95.05,261,llm,True,False,False,True,True,False,True,False,True,False,False,False
643348564,Bacteria,Finished,LGT in Methylobacteria Proposal # 0165-051130,Methylobacterium nodulans ORS 2060,643348564,460265,59023,20477,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Methylobacterium,nodulans,ORS 2060,DOE Joint Genome Institute,zzz,2009-02-11,Yes,IMG/W 2.8,zzz,zzz,Gc00935,Free living,Plant-root,zzz,"Pairs, Singles",Rod-shaped,None,Methylotroph,C1,zzz,zzz,zzz,zzz,Free living,zzz,Gram-,Crotalaria,zzz,Motile,Nitrogen fixation,Aerobe,Aerobe,zzz,"Agricultural, Biotechnological, Root Nodulating Bacteria (RNB), Root Nodulating Bacteria (RNB)",zzz,Nonsporulating,Mesophile,zzz,12159,8,4,6049764,0.68,7123764,8839022,8885,8791,98.94,94,21,7,7,zzz,7,zzz,73,zzz,665,7.48,3579,40.28,483,5.44,zzz,zzz,zzz,zzz,zzz,zzz,5140,57.85,3329,37.47,322,3.62,1829,20.59,1670,18.8,8188,92.16,3222,36.26,5638,1013,213,2.4,8578,96.54,752,8.46,8039,90.48,5370,60.44,2270,25.55,5695,64.1,1761,19.82,2067,850,2142,1276,6323,71.16,1513,17.03,946,10.65,1850,20.82,6941,78.12,2997,33.73,5794,65.21,1142,12.85,7649,86.09,992,11.16,258,2.9,359,4.04,7849,88.34,1221,mno,False,True,False,False,True,False,True,False,False,False,False,False
639633031,Bacteria,Finished,Lactococcus lactis cremoris SK11,Lactococcus lactis cremoris SK11,639633031,272622,57983,401,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,lactis,subsp. cremoris SK11,"DOE Joint Genome Institute, Fidelity Systems Inc, Utah State Univ",DOE,2007-01-28,Yes,IMG/W 2.1,zzz,zzz,Gc00450,Free living,zzz,zzz,"Chains, Pairs",Coccus-shaped,None,,,zzz,zzz,zzz,zzz,Free living,zzz,Gram+,zzz,zzz,Nonmotile,zzz,Facultative,Facultative,Non-Pathogen,"Food industry, Biotechnological, Cheese production",zzz,Nonsporulating,Mesophile,zzz,10235,6,zzz,929789,0.36,2123102,2598348,2617,2504,95.68,113,21,7,7,zzz,6,zzz,63,29,165,6.3,1058,40.43,zzz,zzz,zzz,zzz,zzz,zzz,zzz,zzz,1837,70.19,628,24,39,1.49,419,16.01,590,22.54,2421,92.51,520,19.87,1975,155,323,12.34,2181,83.34,2078,79.4,426,16.28,1759,67.21,772,29.5,1968,75.2,795,30.38,1175,495,1266,711,2070,79.1,648,24.76,294,11.23,699,26.71,1805,68.97,1286,49.14,1218,46.54,443,16.93,2061,78.75,644,24.61,242,9.25,209,7.99,2556,97.67,272,llc,True,False,False,True,True,False,True,False,False,False,False,False
637000144,Bacteria,Finished,Lactococcus lactis lactis Il1403,Lactococcus lactis lactis Il1403,637000144,272623,57671,72,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Lactococcus,lactis,subsp. lactis Il1403,"Genoscope, INRA",INRA,2006-10-02,Yes,IMG/W 2.0,zzz,zzz,Gc00054,Free living,zzz,zzz,zzz,Coccus-shaped,None,,,zzz,zzz,zzz,zzz,Free living,zzz,Gram+,zzz,zzz,Nonmotile,zzz,Facultative,Facultative,zzz,"Biotechnological, Food industry, Cheese production",zzz,Nonsporulating,Mesophile,zzz,10632,1,zzz,835748,0.35,2049436,2365589,2434,2322,95.4,112,18,6,6,zzz,6,zzz,62,32,178,7.31,1083,44.49,1,0.04,zzz,zzz,zzz,zzz,zzz,zzz,1466,60.23,851,34.96,5,0.21,417,17.13,606,24.9,2278,93.59,403,16.56,1920,153,528,21.69,1794,73.71,2320,95.32,2,0.08,1757,72.19,807,33.16,1871,76.87,822,33.77,1199,512,1283,726,1992,81.84,681,27.98,287,11.79,732,30.07,1590,65.32,1325,54.44,997,40.96,472,19.39,1850,76.01,660,27.12,251,10.31,217,8.92,2407,98.89,180,lla,True,False,False,True,True,False,True,False,True,False,True,False
646311931,Bacteria,Finished,A Genomic Encyclopedia of Bacteria and Archaea (GEBA),Geodermatophilus obscurus DSM 43160,646311931,526225,43725,29547,Actinobacteria,Actinobacteria,Actinomycetales,Geodermatophilaceae,Geodermatophilus,obscurus,DSM 43160,"DOE Joint Genome Institute, DSMZ",zzz,2010-02-26,Yes,IMG/W 3.1,zzz,zzz,Gc01190,Free living,zzz,zzz,Filaments,Coccus-shaped,None,Chemoorganotroph,Organic,zzz,zzz,zzz,zzz,Free living,zzz,Gram+,zzz,zzz,Motile,zzz,Aerobe,Aerobe,zzz,"Tree of Life, GEBA",zzz,zzz,Mesophile,zzz,11124,1,zzz,3937802,0.74,4517301,5322497,5155,5096,98.86,59,9,3,3,zzz,3,zzz,48,2,481,9.33,2903,56.31,286,5.55,zzz,zzz,zzz,zzz,zzz,zzz,3351,65,1732,33.6,13,0.25,1079,20.93,1108,21.49,4675,90.69,886,17.19,3823,351,9,0.17,5087,98.68,3216,62.39,1880,36.47,3398,65.92,1696,32.9,3750,72.74,1231,23.88,1618,751,1736,994,4155,80.6,1114,21.61,476,9.23,1239,24.03,3857,74.82,1938,37.59,3158,61.26,851,16.51,4245,82.35,864,16.76,332,6.44,278,5.39,4706,91.29,468,gob,True,False,False,True,True,False,True,False,False,False,False,False
637000193,Bacteria,Finished,Nitrobacter winogradskyi Nb-255,Nitrobacter winogradskyi Nb-255,637000193,323098,58295,13474,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Nitrobacter,winogradskyi,Nb-255,DOE Joint Genome Institute,DOE,2006-10-02,Yes,IMG/W 2.0,zzz,zzz,Gc00298,Free living,zzz,zzz,zzz,Rod-shaped,None,Lithotroph,Inorganic,zzz,zzz,zzz,zzz,Free living,zzz,Gram-,zzz,zzz,Motile,"Nitrifying, Nitrite-oxidizer, Carbon dioxide fixation",Facultative,Facultative,Biofilm,Biotechnological,zzz,zzz,Mesophile,zzz,10388,1,1,2110965,0.62,2867206,3402093,3215,3143,97.76,72,3,1,1,zzz,1,zzz,49,20,227,7.06,1379,42.89,21,0.65,zzz,zzz,zzz,zzz,zzz,zzz,2110,65.63,1017,31.63,16,0.5,602,18.72,655,20.37,3067,95.4,512,15.93,2620,152,344,10.7,2799,87.06,3121,97.08,22,0.68,2294,71.35,977,30.39,2388,74.28,1032,32.1,1511,647,1605,937,2581,80.28,835,25.97,321,9.98,909,28.27,2234,69.49,1601,49.8,1542,47.96,591,18.38,2552,79.38,814,25.32,277,8.62,310,9.64,3073,95.58,415,nwi,False,False,False,False,False,False,False,False,False,False,False,False
649633019,Bacteria,Finished,Human Microbiome Project (HMP) Reference Genomes,Bifidobacterium longum infantis JCM 1217,649633019,565042,62695,32047,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,longum,subsp. longum JCM 1217,Univ of Tokyo,zzz,2011-03-26,Yes,IMG/W 3.4,zzz,zzz,Gc01612,Free living,Gastrointestinal tract,Intestinal tract,zzz,Rod-shaped,None,,,zzz,zzz,zzz,zzz,Free living,zzz,Gram+,Homo sapiens,zzz,Nonmotile,zzz,Anaerobe,Anaerobe,Commensal,"Food industry, Human Microbiome Project (HMP), Medical",zzz,Nonsporulating,Mesophile,zzz,14617,1,zzz,1438962,0.6,2075774,2385164,2009,1924,95.77,85,12,4,4,zzz,4,zzz,73,zzz,122,6.07,zzz,zzz,zzz,zzz,zzz,zzz,zzz,zzz,zzz,zzz,1125,56,748,37.23,51,2.54,499,24.84,500,24.89,1845,91.84,36,1.79,1670,11,zzz,zzz,1924,95.77,666,33.15,1258,62.62,1480,73.67,710,35.34,1466,72.97,602,29.97,992,495,1109,579,1683,83.77,524,26.08,282,14.04,574,28.57,1350,67.2,980,48.78,944,46.99,361,17.97,1563,77.8,266,13.24,95,4.73,78,3.88,1955,97.31,218,blm,False,False,False,False,False,False,False,False,False,False,False,False
646564536,Archaea,Finished,"Haloferax volcanii DS2, ATCC 29605","Haloferax volcanii DS2, ATCC 29605",646564536,309800,46845,12524,Euryarchaeota,Halobacteria,Halobacteriales,Halobacteriaceae,Haloferax,volcanii,DS2,J. Craig Venter Institute,zzz,2010-06-24,Yes,IMG/W 3.2,zzz,zzz,Gc01201,Free living,zzz,zzz,zzz,Disc-shaped,None,Chemoorganotroph,Organic,zzz,zzz,zzz,zzz,Free living,zzz,Gram-,zzz,zzz,Motile,zzz,Aerobe,Aerobe,zzz,Biotechnological,Halophile,Nonsporulating,Mesophile,zzz,12199,5,4,2627643,0.65,3433618,4012900,4064,4015,98.79,49,6,2,2,zzz,2,zzz,43,zzz,231,5.68,1496,36.81,zzz,zzz,zzz,zzz,zzz,zzz,5,zzz,2543,62.57,1258,30.95,214,5.27,536,13.19,956,23.52,3673,90.38,891,21.92,2781,311,24,0.59,3991,98.2,1,0.02,4014,98.77,2613,64.3,1248,30.71,2641,64.99,818,20.13,1326,677,1314,648,2923,71.92,815,20.05,472,11.61,1006,24.75,3009,74.04,1635,40.23,2380,58.56,613,15.08,3402,83.71,760,18.7,275,6.77,238,5.86,3968,97.64,326,hvo,False,False,False,True,False,False,True,False,False,False,True,False
640427127,Bacteria,Finished,Orientia tsutsugamushi Boryong,Orientia tsutsugamushi Boryong,640427127,357244,61621,16180,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,Orientia,tsutsugamushi,Boryong,Seoul National Univ,MOHW,2007-06-28,Yes,IMG/W 2.3,zzz,zzz,Gc00554,Free living,zzz,zzz,zzz,Rod-shaped,Scrub typhus,,,zzz,zzz,zzz,zzz,Free living,zzz,Gram-,Homo sapiens,zzz,Motile,zzz,Aerobe,Aerobe,"Pathogen, Intracellular","Animal Pathogen, Medical",zzz,zzz,Mesophile,zzz,10131,1,zzz,649411,0.31,1044151,2127051,2180,2141,98.21,39,3,1,1,zzz,1,zzz,35,1,64,2.94,270,12.39,959,43.99,zzz,zzz,zzz,zzz,zzz,zzz,837,38.39,1206,55.32,98,4.5,242,11.1,462,21.19,2053,94.17,1214,55.69,840,154,142,6.51,1999,91.7,808,37.06,1333,61.15,697,31.97,457,20.96,1131,51.88,467,21.42,517,304,674,379,1519,69.68,264,12.11,173,7.94,344,15.78,1797,82.43,561,25.73,1580,72.48,167,7.66,1974,90.55,277,12.71,79,3.62,129,5.92,945,43.35,241,ots,False,False,False,False,False,False,False,False,False,False,False,False
646311969,Bacteria,Finished,"CSP_788284, Zymomonas mobilis strains",Zymomonas mobilis subsp. mobilis NCIMB 11163,646311969,622759,41019,34821,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Zymomonas,mobilis,subsp. mobilis NCIMB 11163,DOE Joint Genome Institute,zzz,2010-02-26,Yes,IMG/W 3.1,zzz,zzz,Gc01115,Free living,zzz,zzz,zzz,Rod-shaped,None,,,zzz,zzz,zzz,zzz,Free living,zzz,Gram-,zzz,zzz,Motile,Ethanol production,Facultative,Facultative,zzz,"Bioenergy, Energy production, Biotechnological, Biofuels",zzz,zzz,Mesophile,zzz,11870,4,4,1037130,0.47,1915653,2223520,1978,1915,96.81,63,9,3,3,zzz,3,zzz,51,3,158,7.99,857,43.33,31,1.57,zzz,zzz,zzz,zzz,zzz,zzz,1460,73.81,452,22.85,3,0.15,404,20.42,393,19.87,1875,94.79,146,7.38,1752,60,1,0.05,1914,96.76,537,27.15,1378,69.67,1534,77.55,733,37.06,1593,80.54,816,41.25,1163,537,1298,808,1691,85.49,613,30.99,252,12.74,699,35.34,1216,61.48,1143,57.79,772,39.03,463,23.41,1452,73.41,486,24.57,183,9.25,195,9.86,1894,95.75,236,zmn,False,False,False,False,False,True,True,True,False,False,False,False
637000356,Bacteria,Finished,Zymomonas mobilis mobilis ZM4,Zymomonas mobilis mobilis ZM4,637000356,264203,58095,12354,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Zymomonas,mobilis,subsp. mobilis ZM4,"Macrogen, Seoul National Univ",Macrogen,2006-10-02,Yes,IMG/W 2.0,zzz,zzz,Gc00240,Free living,zzz,zzz,Pairs,Rod-shaped,None,,,zzz,zzz,zzz,zzz,Free living,zzz,Gram-,zzz,zzz,Motile,Ethanol production,Facultative,Facultative,zzz,"Biotechnological, Biofuels, Energy production, Bioenergy",zzz,zzz,Mesophile,zzz,10445,1,3,952703,0.46,1779468,2056416,2065,1998,96.76,67,9,3,3,zzz,3,zzz,51,7,139,6.73,806,39.03,zzz,zzz,zzz,zzz,zzz,zzz,zzz,zzz,1310,63.44,502,24.31,186,9.01,357,17.29,322,15.59,1830,88.62,96,4.65,1720,40,338,16.37,1660,80.39,1991,96.42,7,0.34,1432,69.35,721,34.92,1467,71.04,768,37.19,1119,533,1224,761,1621,78.5,617,29.88,231,11.19,696,33.7,1302,63.05,1111,53.8,887,42.95,464,22.47,1534,74.29,542,26.25,218,10.56,216,10.46,2037,98.64,203,zmo,False,False,False,False,False,True,True,True,False,False,False,False
646564543,Bacteria,Finished,Leuconostoc kimchii IMSNU11154,Leuconostoc kimchii IMSNU11154,646564543,762051,48589,40837,Firmicutes,Bacilli,Lactobacillales,Leuconostocaceae,Leuconostoc,kimchii,IMSNU11154,Institute of Microbiology,zzz,2010-06-24,Yes,IMG/W 3.2,zzz,zzz,Gc01279,Free living,zzz,zzz,zzz,Coccus-shaped,None,,,zzz,zzz,zzz,zzz,Free living,zzz,Gram+,zzz,zzz,Nonmotile,zzz,Facultative,Facultative,Antimicrobial activities,Biotechnological,zzz,Nonsporulating,Psychrotrophic,zzz,15948,6,zzz,796781,0.38,1878092,2101787,2209,2129,96.38,80,12,4,4,zzz,4,zzz,68,zzz,148,6.7,861,38.98,zzz,zzz,zzz,zzz,zzz,zzz,zzz,zzz,1385,62.7,667,30.19,77,3.49,368,16.66,577,26.12,2071,93.75,311,14.08,1802,130,zzz,zzz,2129,96.38,34,1.54,2095,94.84,1552,70.26,735,33.27,1687,76.37,747,33.82,1062,466,1182,664,1782,80.67,612,27.7,303,13.72,692,31.33,1437,65.05,1171,53.01,958,43.37,416,18.83,1713,77.55,437,19.78,160,7.24,146,6.61,2186,98.96,150,lki,False,False,False,True,False,False,False,False,False,False,False,False
637000191,Bacteria,Finished,Neorickettsia sennetsu Miyayama,Neorickettsia sennetsu Miyayama,637000191,222891,57965,357,Proteobacteria,Alphaproteobacteria,Rickettsiales,Anaplasmataceae,Neorickettsia,sennetsu,str. Miyayama,"J. Craig Venter Institute, Ohio State Univ","NIAID, Ohio State Univ",2006-10-02,Yes,IMG/W 2.0,zzz,zzz,Gc00352,Free living,Blood,zzz,zzz,Rod-shaped,Sennetsu fever,,,zzz,zzz,zzz,zzz,Free living,zzz,Gram-,Homo sapiens,zzz,zzz,zzz,Aerobe,Aerobe,"Pathogen, Intracellular pathogen","Medical, Human Pathogen",zzz,zzz,Mesophile,zzz,10334,1,zzz,352917,0.41,756610,859006,973,935,96.09,38,3,1,1,zzz,1,zzz,33,2,47,4.83,235,24.15,3,0.31,zzz,zzz,zzz,zzz,zzz,zzz,582,59.82,229,23.54,124,12.74,130,13.36,240,24.67,811,83.35,12,1.23,801,6,148,15.21,787,80.88,545,56.01,390,40.08,586,60.23,372,38.23,615,63.21,394,40.49,555,332,684,406,649,66.7,299,30.73,114,11.72,378,38.85,557,57.25,534,54.88,401,41.21,227,23.33,708,72.76,301,30.94,110,11.31,125,12.85,966,99.28,68,nse,False,False,False,False,False,False,False,False,False,False,False,False
