"taxon_oid","Domain","Status","Proposal Name","Genome Name","Taxon Object ID","NCBI Taxon ID","RefSeq Project ID","GenBank Project ID","Phylum","Class","Order","Family","Genus","Species","Strain","Sequencing Center","Funding Agency","Add Date","Is Public","IMG Release","IMG Product Assignment","IMG Submission ID","GOLD ID","Biotic Relationships","Body Site","Body Subsite","Cell Arrangement","Cell Shape","Diseases","Energy Source","Energy Category","Ecosystem","Ecosystem Category","Ecosystem Type","Ecosystem Subtype","Isolation","Specific Ecosystem","Gram Staining","Host Name","Host Gender","Motility","Metabolism","Oxygen Requirement","Broad Oxygen Requirement","Phenotype","Relevance","Salinity","Sporulation","Temperature Range","IMG Sample Id","IMG Project Id","Scaffold Count","CRISPR Count","GC Count","GC %","Coding Base Count","Genome Size","Gene Count","CDS Count","CDS %","RNA Count","rRNA Count","5S rRNA Count","16S rRNA Count","18S rRNA Count","23S rRNA Count","28S rRNA Count","tRNA Count","Other RNA Count","Fused Count","Fused %","Fusion Component Count","Fusion component %","Pseudo Count","Pseudo %","Unchar Count","Unchar %","Obsolete Count","Obsolete %","Revised Count","Revised %","w/ Func Pred Count","w/ Func Pred %","w/o Func Pred Sim Count","w/o Func Pred Sim %","w/o Func Pred No Sim Count","w/o Func Pred No Sim %","Signal Peptide Count","Signal Peptide %","Transmembrane Count","Transmembrane %","Orthologs Count","Orthologs %`","Paralogs Count","Paralogs %","Ortholog Group Count","Paralog Group Count","SwissProt Count","SwissProt %","Not SwissProt Count","Not SwissProt %","SEED Count","SEED %","Not SEED Count","Not SEED %","COG Count","COG %","KOG Count","KOG %","Pfam Count","Pfam %","TIGRfam Count","TIGRfam %","COG Cluster Count","KOG Cluster Count","Pfam Cluster Count","TIGRfam Cluster Count","InterPro Count","InterPro %","Enzyme Count","Enzyme %","TC Count","TC %","KEGG Count","KEGG %","Not KEGG Count","Not KEGG %","KO Count","KO %","Not KO Count","Not KO %","MetaCyc Count","MetaCyc %","Not MetaCyc Count","Not MetaCyc %","IMG Term Count","IMG Term %","IMG Pathwawy Count","IMG Pathway %","IMG Parts List Count","IMG Parts List %","Chromosomal Cassette Gene Count","Chromosomal Cassette Gene %","Chromosomal Cassette Count","KEGG Organism ID","Has ATP 6PFK","Has Ppi 6PFK","Has ADP 6PFK","Has ATP 1PFK","Has Any 6PFK","Has EDD","Has EDA","Has ED Genes"
649989987,"Bacteria","Draft","Human Microbiome Project (HMP) Reference Genomes","Prevotella multiformis DSM 16608",649989987,888743,63431,53055,"Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella","multiformis","DSM 16608","BCM-HGSC","zzz","2011-03-26","Yes","IMG/W 3.4","zzz","zzz","Gi05010","Free living","Oral","zzz","zzz","Rod-shaped","zzz",,,"zzz","zzz","zzz","zzz","Free living","zzz","Gram-","Homo sapiens","zzz","Nonmotile","zzz","Anaerobe","Anaerobe","zzz","Human Microbiome Project (HMP), Medical","zzz","Nonsporulating","Mesophile","zzz",15559,71,"zzz",1566011,0.52,2609021,3034360,2937,2884,98.2,53,4,1,1,"zzz",2,"zzz",47,2,109,3.71,"zzz","zzz","zzz","zzz","zzz","zzz","zzz","zzz",4,"zzz",1502,51.14,919,31.29,463,15.76,934,31.8,550,18.73,2540,86.48,95,3.23,2283,28,"zzz","zzz",2884,98.2,"zzz","zzz",2884,98.2,1534,52.23,678,23.08,1549,52.74,691,23.53,1041,487,1179,619,2109,71.81,522,17.77,207,7.05,525,17.88,2359,80.32,894,30.44,1990,67.76,361,12.29,2523,85.9,6,0.2,3,0.1,3,0.1,2850,97.04,380,,"False","False","False","False","False","False","False","False"
645951853,"Bacteria","Draft","Vibrio mimicus VM573","Vibrio mimicus VM573",645951853,671076,56013,40243,"Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","mimicus","VM573","LNCC","zzz","2010-02-26","Yes","IMG/W 3.1","zzz","zzz","Gi05262","Free living","zzz","zzz","Singles","Rod-shaped","None","Heterotroph","Organic","zzz","zzz","zzz","zzz","Free living","zzz","Gram-","zzz","zzz","Motile","zzz","Facultative","Facultative","Bioluminescent","Environmental","zzz","Nonsporulating","Mesophile","zzz",15842,74,"zzz",2014334,0.46,3753286,4366490,3841,3745,97.5,96,10,8,1,"zzz",1,"zzz",86,"zzz",372,9.68,"zzz","zzz","zzz","zzz","zzz","zzz","zzz","zzz","zzz","zzz",2560,66.65,1185,30.85,"zzz","zzz",812,21.14,957,24.92,3732,97.16,433,11.27,3351,179,"zzz","zzz",3745,97.5,104,2.71,3641,94.79,3163,82.35,1258,32.75,3303,85.99,1455,37.88,1905,691,2002,1233,3494,90.97,1024,26.66,662,17.24,1282,33.38,2463,64.12,2262,58.89,1483,38.61,698,18.17,3047,79.33,504,13.12,109,2.84,196,5.1,3716,96.75,461,,"False","False","False","False","False","False","False","False"
647533161,"Bacteria","Draft","Escherichia coli FVEC1412","Escherichia coli FVEC1412",647533161,656380,46997,39917,"Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Escherichia","coli","FVEC1412","Broad Institute","zzz","2010-06-24","Yes","IMG/W 3.2","zzz","zzz","Gi04883","zzz","zzz","zzz","Pairs, Singles","zzz","Diarrhea",,,"zzz","zzz","zzz","zzz","zzz","zzz","zzz","zzz","zzz","zzz","zzz",,,"Pathogen","Swine Pathogen, Medical, Animal Pathogen","zzz","zzz","zzz","zzz",444,49,4,2633479,0.51,4425138,5234178,4934,4839,98.07,95,23,10,7,"zzz",6,"zzz",72,"zzz",435,8.82,"zzz","zzz",1,0.02,"zzz","zzz","zzz","zzz",1,"zzz",3700,74.99,1137,23.04,2,0.04,961,19.48,1127,22.84,4824,97.77,1071,21.71,4128,416,"zzz","zzz",4839,98.07,2410,48.84,2429,49.23,3799,77,1446,29.31,4212,85.37,1848,37.45,2155,743,2393,1531,4442,90.03,1337,27.1,836,16.94,1487,30.14,3352,67.94,2931,59.4,1908,38.67,908,18.4,3931,79.67,751,15.22,204,4.13,215,4.36,4786,97,553,,"False","False","False","False","False","False","False","False"
650377922,"Bacteria","Finished","Chlamydophila psittaci RD1","Chlamydophila psittaci RD1",650377922,929557,"zzz",60445,"Chlamydiae","Chlamydiae","Chlamydiales","Chlamydiaceae","Chlamydophila","psittaci","RD1","Sanger Institute","zzz","2011-03-26","Yes","IMG/W 3.4","zzz","zzz","Gi08564","Symbiotic","zzz","zzz","zzz","Rod-shaped","Psittacosis",,,"zzz","zzz","zzz","zzz","Symbiotic","zzz","Gram-","Homo sapiens","zzz","Nonmotile","zzz",,,"Pathogen","Medical, Animal Pathogen, Human Pathogen","zzz","zzz","Mesophile","zzz",18528,2,"zzz",453793,0.39,1035970,1171629,1009,967,95.84,42,5,"zzz","zzz","zzz","zzz","zzz",36,1,59,5.85,"zzz","zzz",16,1.59,"zzz","zzz","zzz","zzz","zzz","zzz",745,73.84,218,21.61,4,0.4,289,28.64,254,25.17,939,93.06,4,0.4,896,2,"zzz","zzz",967,95.84,38,3.77,929,92.07,697,69.08,358,35.48,729,72.25,435,43.11,604,305,742,431,893,88.5,303,30.03,139,13.78,381,37.76,586,58.08,569,56.39,398,39.44,209,20.71,758,75.12,286,28.34,111,11,119,11.79,977,96.83,89,,"False","False","False","False","False","False","False","False"
648276741,"Bacteria","Draft","Streptococcus pneumoniae BS455","Streptococcus pneumoniae BS455",648276741,595501,51543,33845,"Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","pneumoniae","BS455","West Penn Allegheny Health System","zzz","2010-10-29","Yes","IMG/W 3.3","zzz","zzz","Gi05899","Free living","Airways","zzz","Pairs, Chains","Coccus-shaped","Pneumonia",,,"zzz","zzz","zzz","zzz","Free living","zzz","Gram+","Homo sapiens","zzz","Nonmotile","zzz","Facultative","Facultative","Pathogen","Medical, Human Pathogen","zzz","Nonsporulating","Mesophile","zzz",16450,113,"zzz",825337,0.4,1764333,2084124,2217,2177,98.2,40,3,1,1,"zzz",1,"zzz",37,"zzz",156,7.04,"zzz","zzz","zzz","zzz","zzz","zzz","zzz","zzz","zzz","zzz",1448,65.31,723,32.61,6,0.27,480,21.65,504,22.73,2147,96.84,281,12.67,1901,101,"zzz","zzz",2177,98.2,1507,67.97,670,30.22,1535,69.24,662,29.86,1652,74.52,755,34.06,1104,469,1247,696,1784,80.47,597,26.93,316,14.25,685,30.9,1492,67.3,1179,53.18,998,45.02,390,17.59,1787,80.6,281,12.67,81,3.65,77,3.47,2113,95.31,249,,"False","False","False","False","False","False","False","False"
639633037,"Bacteria","Finished","Single Microbes 2005 CSP","Marinobacter aquaeolei VT8",639633037,351348,59419,13239,"Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Marinobacter","aquaeolei","VT8","DOE Joint Genome Institute, Woods Hole Oceanographic Institute","DOE","2007-01-28","Yes","IMG/W 2.1","zzz","zzz","Gc00504","Free living","zzz","zzz","zzz","Rod-shaped","None","Heterotroph","Organic","zzz","zzz","zzz","zzz","Free living","zzz","Gram-","zzz","zzz","Motile","Hydrocarbon degrading, Iron oxidizer, Oil degrading","Facultative","Facultative","Non-Pathogen, Biofilm","Environmental, Bioremediation, Biotechnological, Detoxification","Halophile","Nonsporulating","Mesophile","zzz",10181,3,1,2720978,0.57,4296774,4779762,4342,4272,98.39,70,9,3,3,"zzz",3,"zzz",51,10,413,9.51,2040,46.98,"zzz","zzz","zzz","zzz","zzz","zzz","zzz","zzz",3119,71.83,1142,26.3,11,0.25,892,20.54,1035,23.84,4186,96.41,760,17.5,3581,275,368,8.48,3904,89.91,2942,67.76,1330,30.63,3188,73.42,1380,31.78,3416,78.67,1411,32.5,1841,741,1921,1172,3704,85.31,1027,23.65,573,13.2,1208,27.82,3064,70.57,2194,50.53,2078,47.86,732,16.86,3540,81.53,983,22.64,328,7.55,376,8.66,4282,98.62,281,"maq","True","False","False","False","True","True","True","True"
642555169,"Bacteria","Finished","Xanthomonas campestris pv campestris B100","Xanthomonas campestris pv campestris B100",642555169,340,61643,29801,"Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Xanthomonas","campestris","pv. campestris","Bielefeld Univ","zzz","2008-09-20","Yes","IMG/W 2.7","zzz","zzz","Gc00728","Free living","zzz","zzz","zzz","Rod-shaped","Black rot",,,"zzz","zzz","zzz","zzz","Free living","zzz","Gram-","zzz","zzz","Motile","zzz","Aerobe","Aerobe","Pathogen","Agricultural, Plant Pathogen","zzz","zzz","Mesophile","zzz",12104,1,"zzz",3303465,0.65,4443008,5079002,4529,4467,98.63,62,6,2,2,"zzz",2,"zzz",54,2,364,8.04,1964,43.36,"zzz","zzz","zzz","zzz","zzz","zzz","zzz","zzz",2803,61.89,1592,35.15,72,1.59,1305,28.81,1008,22.26,4338,95.78,584,12.89,3841,211,"zzz","zzz",4467,98.63,3032,66.95,1435,31.68,3142,69.38,1405,31.02,3368,74.37,1302,28.75,1849,786,1973,1125,3669,81.01,1094,24.16,519,11.46,1186,26.19,3281,72.44,2155,47.58,2312,51.05,770,17,3697,81.63,921,20.34,360,7.95,317,7,4418,97.55,517,,"False","False","False","False","False","False","False","False"
643348574,"Bacteria","Finished","Shewanella baltica OS223","Shewanella baltica OS223",643348574,407976,58775,17985,"Proteobacteria","Gammaproteobacteria","Alteromonadales","Shewanellaceae","Shewanella","baltica","OS223","DOE Joint Genome Institute","zzz","2009-02-11","Yes","IMG/W 2.8","zzz","zzz","Gc00902","Free living","zzz","zzz","Pairs, Singles","Rod-shaped","None","Heterotroph","Organic","zzz","zzz","zzz","zzz","Free living","zzz","Gram-","zzz","zzz","Motile","zzz","Facultative","Facultative","zzz","Biotechnological","zzz","Nonsporulating","Psychrotolerant","zzz",11789,4,"zzz",2479342,0.46,4512433,5358884,4622,4482,96.97,140,31,11,10,"zzz",10,"zzz",109,"zzz",373,8.07,1853,40.09,41,0.89,"zzz","zzz","zzz","zzz","zzz","zzz",3183,68.87,1263,27.33,36,0.78,1224,26.48,1156,25.01,4422,95.67,634,13.72,3974,244,407,8.81,4075,88.17,1559,33.73,2923,63.24,3273,70.81,1342,29.04,3573,77.3,1496,32.37,1940,744,2126,1227,3862,83.56,1087,23.52,584,12.64,1130,24.45,3352,72.52,2271,49.13,2211,47.84,749,16.21,3733,80.77,1116,24.15,339,7.33,526,11.38,4393,95.05,619,"sbp","False","False","False","False","False","True","True","True"
649633049,"Bacteria","Finished","Single Isolate (Lovley) DNA Sequencing","Geobacter sp. M18",649633049,443143,55771,33159,"Proteobacteria","Deltaproteobacteria","Desulfuromonadales","Geobacteraceae","Geobacter","sp.","M18","DOE Joint Genome Institute","zzz","2011-03-26","Yes","IMG/W 3.4","zzz","zzz","Gc01644","Free living","zzz","zzz","Singles","Rod-shaped","None","Chemolithotroph","Inorganic","zzz","zzz","zzz","zzz","Free living","zzz","Gram-","zzz","zzz","Motile","zzz","Anaerobe","Anaerobe","zzz","Bioremediation, Biotechnological","zzz","Nonsporulating","Mesophile","zzz",13145,1,"zzz",3228609,0.61,4599085,5277406,4599,4523,98.35,76,12,4,4,"zzz",4,"zzz",59,5,436,9.48,"zzz","zzz",89,1.94,"zzz","zzz","zzz","zzz","zzz","zzz",3162,68.75,1207,26.24,154,3.35,1578,34.31,1180,25.66,4405,95.78,222,4.83,3562,74,"zzz","zzz",4523,98.35,20,0.43,4503,97.91,3396,73.84,1466,31.88,3377,73.43,1410,30.66,1753,704,1758,1091,3801,82.65,1009,21.94,496,10.78,1153,25.07,3370,73.28,1960,42.62,2563,55.73,690,15,3833,83.34,716,15.57,225,4.89,269,5.85,4402,95.72,519,"geb","True","False","False","False","True","False","False","False"
644736371,"Bacteria","Finished","Single Isolate (Lovley) DNA Sequencing","Geobacter sp. M21",644736371,443144,59037,20729,"Proteobacteria","Deltaproteobacteria","Desulfuromonadales","Geobacteraceae","Geobacter","sp.","M21","DOE Joint Genome Institute","zzz","2009-10-13","Yes","IMG/W 3.0","zzz","zzz","Gc01078","Free living","zzz","zzz","Singles","Rod-shaped","None","Chemolithotroph","Inorganic","zzz","zzz","zzz","zzz","Free living","zzz","Gram-","zzz","zzz","Motile","Metal reducer","Anaerobe","Anaerobe","zzz","Biotechnological","zzz","Nonsporulating","Mesophile","zzz",12154,1,"zzz",2869787,0.6,4129859,4745806,4222,4152,98.34,70,12,4,4,"zzz",4,"zzz",58,"zzz",424,10.04,2083,49.34,72,1.71,"zzz","zzz","zzz","zzz","zzz","zzz",2931,69.42,1187,28.11,34,0.81,957,22.67,1025,24.28,4056,96.07,740,17.53,3335,284,241,5.71,3911,92.63,87,2.06,4065,96.28,2956,70.01,1364,32.31,3185,75.44,1355,32.09,1639,674,1718,1065,3510,83.14,992,23.5,413,9.78,1131,26.79,3021,71.55,1925,45.59,2227,52.75,691,16.37,3461,81.98,834,19.75,305,7.22,305,7.22,4030,95.45,489,"gem","True","False","False","False","True","False","False","False"
646311951,"Bacteria","Finished","Rothia mucilaginosa DY-18","Rothia mucilaginosa DY-18",646311951,680646,43093,38547,"Actinobacteria","Actinobacteria","Actinomycetales","Micrococcaceae","Rothia","mucilaginosa","DY-18","NCBI","zzz","2010-02-26","Yes","IMG/W 3.1","zzz","zzz","Gc01162","Free living","Airways","zzz","zzz","Coccus-shaped","Periodontitis, Meningitis, Endocarditis, Opportunistic infection",,,"zzz","zzz","zzz","zzz","Free living","zzz","Gram+","Homo sapiens","zzz","zzz","zzz",,,"zzz","Medical","zzz","zzz","Mesophile","zzz",16408,1,3,1350208,0.6,1914952,2264603,1965,1905,96.95,60,11,4,3,"zzz",4,"zzz",49,"zzz",152,7.74,697,35.47,"zzz","zzz","zzz","zzz","zzz","zzz","zzz","zzz",1687,85.85,218,11.09,"zzz","zzz",405,20.61,454,23.1,1730,88.04,120,6.11,1626,48,5,0.25,1900,96.69,"zzz","zzz",1905,96.95,1224,62.29,685,34.86,1278,65.04,631,32.11,954,493,1089,625,1403,71.4,492,25.04,228,11.6,547,27.84,1358,69.11,881,44.83,1024,52.11,346,17.61,1559,79.34,362,18.42,137,6.97,130,6.62,1887,96.03,260,"rmu","True","False","False","True","True","False","False","False"
638341130,"Bacteria","Draft","Mycobacterium tuberculosis C","Mycobacterium tuberculosis C",638341130,348776,54359,16172,"Actinobacteria","Actinobacteria","Actinomycetales","Mycobacteriaceae","Mycobacterium","tuberculosis","C","Broad Institute","NIH/NIAID","2006-10-02","Yes","IMG/W 2.0","zzz","zzz","Gi01205","Free living","zzz","zzz","Singles","Rod-shaped","Tuberculosis","Chemoorganotroph","Organic","zzz","zzz","zzz","zzz","Free living","zzz","Gram+","Homo sapiens","zzz","Nonmotile","zzz","Aerobe","Aerobe","Pathogen","Human Pathogen, Medical","zzz","Nonsporulating","Mesophile","zzz",11507,160,2,2794849,0.65,3717456,4276200,4087,4039,98.83,48,5,1,2,"zzz",2,"zzz",43,"zzz",355,8.69,"zzz","zzz","zzz","zzz","zzz","zzz","zzz","zzz","zzz","zzz",2970,72.67,1063,26.01,6,0.15,854,20.9,739,18.08,3918,95.86,707,17.3,3157,247,"zzz","zzz",4039,98.83,2309,56.5,1730,42.33,2802,68.56,1431,35.01,3150,77.07,1092,26.72,1428,688,1568,881,3599,88.06,861,21.07,332,8.12,977,23.91,3062,74.92,1766,43.21,2273,55.62,658,16.1,3381,82.73,731,17.89,282,6.9,233,5.7,3968,97.09,542,,"False","False","False","False","False","False","False","False"
647000322,"Bacteria","Draft","Staphylococcus aureus aureus MR1","Staphylococcus aureus aureus MR1",647000322,680649,48401,40705,"Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Staphylococcus","aureus","subsp. aureus MR1","University of Edinburgh","zzz","2010-06-24","Yes","IMG/W 3.2","zzz","zzz","Gi05885","Free living","zzz","zzz","Clusters, Singles","Coccus-shaped","Septicemia, Pneumonia",,,"zzz","zzz","zzz","zzz","Free living","zzz","Gram+","Homo sapiens","zzz","Nonmotile","zzz","Facultative","Facultative","Meticillin resistant, Pathogen","Human Pathogen, Medical","zzz","Nonsporulating","Mesophile","zzz",16440,339,"zzz",917461,0.33,2371679,2808969,2784,2775,99.68,9,2,"zzz",1,"zzz",1,"zzz",7,"zzz",209,7.51,"zzz","zzz","zzz","zzz","zzz","zzz","zzz","zzz","zzz","zzz",1852,66.52,911,32.72,12,0.43,511,18.35,690,24.78,2740,98.42,431,15.48,2377,185,"zzz","zzz",2775,99.68,2253,80.93,522,18.75,2014,72.34,916,32.9,2278,81.82,1024,36.78,1396,589,1554,904,2420,86.93,717,25.75,396,14.22,846,30.39,1929,69.29,1413,50.75,1362,48.92,509,18.28,2266,81.39,601,21.59,243,8.73,169,6.07,2540,91.24,480,,"False","False","False","False","False","False","False","False"
640427135,"Archaea","Finished","Pyrobaculum","Pyrobaculum arsenaticum PZ6, DSM 13514",640427135,340102,58409,15582,"Crenarchaeota","Thermoprotei","Thermoproteales","Thermoproteaceae","Pyrobaculum","arsenaticum","DSM 13514","DOE Joint Genome Institute","DOE","2007-06-28","Yes","IMG/W 2.3","zzz","zzz","Gc00540","Free living","zzz","zzz","zzz","Rod-shaped","None","Chemolithotroph, Organotroph, Autotroph","Both","zzz","zzz","zzz","zzz","Free living","zzz","Gram-","zzz","zzz","Motile","zzz","Anaerobe","Anaerobe","Non-Pathogen","Biotechnological","zzz","Nonsporulating","Hyperthermophile","zzz",10145,1,3,1167671,0.55,1842072,2121076,2410,2363,98.05,47,3,1,1,"zzz",1,"zzz",43,1,92,3.82,694,28.8,66,2.74,"zzz","zzz","zzz","zzz","zzz","zzz",1374,57.01,972,40.33,17,0.71,307,12.74,517,21.45,2263,93.9,347,14.4,1921,134,165,6.85,2198,91.2,2298,95.35,65,2.7,1493,61.95,743,30.83,1573,65.27,471,19.54,1020,537,988,435,1752,72.7,538,22.32,204,8.46,622,25.81,1741,72.24,1040,43.15,1323,54.9,399,16.56,1964,81.49,544,22.57,178,7.39,181,7.51,2304,95.6,204,"pas","False","False","False","False","False","False","False","False"
647000213,"Bacteria","Draft","Human Microbiome Project (HMP) Reference Genomes","Bacteroides ovatus SD CMC 3f",647000213,702443,46973,42769,"Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","ovatus","SD CMC 3f","J. Craig Venter Institute","zzz","2010-06-24","Yes","IMG/W 3.2","zzz","zzz","Gi05765","Free living","Gastrointestinal tract","Intestinal tract","zzz","Rod-shaped","zzz",,,"zzz","zzz","zzz","zzz","Free living","zzz","Gram-","Homo sapiens","zzz","zzz","zzz","Anaerobe","Anaerobe","zzz","Medical, Australian Human Microbiome Project, Human Microbiome Project (HMP)","zzz","zzz","Mesophile","zzz",16321,156,"zzz",2841589,0.42,6003357,6775279,5361,5286,98.6,75,9,3,3,"zzz",3,"zzz",60,6,308,5.75,"zzz","zzz",1,0.02,"zzz","zzz","zzz","zzz","zzz","zzz",3677,68.59,1588,29.62,21,0.39,1543,28.78,1196,22.31,5235,97.65,1392,25.97,3830,520,"zzz","zzz",5286,98.6,78,1.45,5208,97.15,2956,55.14,1253,23.37,3555,66.31,1237,23.07,1351,633,1569,824,4197,78.29,887,16.55,561,10.46,867,16.17,4419,82.43,1542,28.76,3744,69.84,624,11.64,4662,86.96,237,4.42,75,1.4,74,1.38,5188,96.77,615,,"False","False","False","False","False","False","False","False"
649989951,"Bacteria","Draft","Human Microbiome Project (HMP) Reference Genomes","Faecalibacterium cf. prausnitzii KLE1255",649989951,748224,60645,46809,"Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Faecalibacterium","cf.","prausnitzii KLE1255","Washington Univ","zzz","2011-03-26","Yes","IMG/W 3.4","zzz","zzz","Gi05860","Free living","Gastrointestinal tract","Colon","zzz","Rod-shaped","None",,,"zzz","zzz","zzz","zzz","Free living","zzz","Gram+","Homo sapiens","zzz","Nonmotile","zzz","Facultative","Facultative","zzz","Human Microbiome Project (HMP), Medical","zzz","Nonsporulating","Mesophile","zzz",16414,249,"zzz",1647968,0.56,2654840,2926561,3414,3355,98.27,59,4,"zzz",1,"zzz",3,"zzz",52,3,185,5.42,"zzz","zzz","zzz","zzz","zzz","zzz","zzz","zzz",1,"zzz",2123,62.19,856,25.07,376,11.01,926,27.12,742,21.73,3006,88.05,204,5.98,2444,72,"zzz","zzz",3355,98.27,"zzz","zzz",3355,98.27,1975,57.85,805,23.58,2007,58.79,862,25.25,1213,484,1295,734,2510,73.52,543,15.91,353,10.34,626,18.34,2729,79.94,1041,30.49,2314,67.78,390,11.42,2965,86.85,336,9.84,113,3.31,100,2.93,3344,97.95,312,,"False","False","False","False","False","False","False","False"
637000351,"Bacteria","Finished","Yersinia pestis CO-92","Yersinia pestis CO-92",637000351,214092,57621,34,"Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Yersinia","pestis","CO92","DSTL, Imperial College, MDS, Sanger Institute","Beowulf Genomics","2006-10-02","Yes","IMG/W 2.0","zzz","zzz","Gc00064","Free living","Airways","zzz","Singles","Rod-shaped","Bubonic plague","Heterotroph","Organic","zzz","zzz","zzz","zzz","Free living","zzz","Gram-","Homo sapiens","zzz","Motile","zzz","Facultative","Facultative","Pathogen","Medical, Human Pathogen, Biothreat, Animal Pathogen","zzz","Nonsporulating","Mesophile","zzz",10622,4,3,2301052,0.48,3911387,4829855,4368,4157,95.17,211,19,7,6,"zzz",6,"zzz",70,122,420,9.62,1912,43.77,91,2.08,"zzz","zzz","zzz","zzz",1,"zzz",2757,63.12,1399,32.03,1,0.02,812,18.59,1011,23.15,4114,94.18,690,15.8,3532,191,971,22.23,3186,72.94,4068,93.13,89,2.04,3278,75.05,1223,28,3540,81.04,1554,35.58,1993,702,2130,1340,3716,85.07,1105,25.3,749,17.15,1348,30.86,2809,64.31,2626,60.12,1531,35.05,758,17.35,3399,77.82,1136,26.01,407,9.32,304,6.96,4050,92.72,694,"ype","True","False","False","True","True","True","True","True"
647000212,"Bacteria","Draft","Human Microbiome Project (HMP) Reference Genomes","Bacteroides ovatus SD CC 2a",647000212,702444,47359,42771,"Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","ovatus","SD CC 2a","J. Craig Venter Institute","zzz","2010-06-24","Yes","IMG/W 3.2","zzz","zzz","Gi05764","Free living","Gastrointestinal tract","Intestinal tract","Pairs, Singles","Rod-shaped","zzz",,,"zzz","zzz","zzz","zzz","Free living","zzz","Gram-","Homo sapiens","zzz","zzz","zzz","Anaerobe","Anaerobe","zzz","Human Microbiome Project (HMP), Human Gut Microbiome Initiative (HGMI), Medical, Human Microbiome Project (HMP), Human Gut Microbiome Initiative (HGMI)","zzz","zzz","Mesophile","zzz",16320,305,"zzz",2540210,0.42,5380239,6050198,4979,4915,98.71,64,4,2,1,"zzz",1,"zzz",55,5,264,5.3,"zzz","zzz",1,0.02,"zzz","zzz","zzz","zzz","zzz","zzz",3456,69.41,1446,29.04,13,0.26,1368,27.48,1084,21.77,4862,97.65,1097,22.03,3569,417,"zzz","zzz",4915,98.71,92,1.85,4823,96.87,2781,55.85,1200,24.1,3316,66.6,1163,23.36,1323,622,1545,799,3940,79.13,844,16.95,509,10.22,822,16.51,4093,82.21,1454,29.2,3461,69.51,592,11.89,4323,86.82,212,4.26,62,1.25,61,1.23,4794,96.28,646,,"False","False","False","False","False","False","False","False"
647000215,"Bacteria","Draft","Human Microbiome Project (HMP) Reference Genomes","Bacteroides xylanisolvens SD CC 1b",647000215,702447,47865,42773,"Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","xylanisolvens","SD CC 1b","J. Craig Venter Institute","zzz","2010-06-24","Yes","IMG/W 3.2","zzz","zzz","Gi05763","Free living","Gastrointestinal tract","Intestinal tract","zzz","Rod-shaped","None",,,"zzz","zzz","zzz","zzz","Free living","zzz","Gram-","Homo sapiens","zzz","Nonmotile","zzz","Anaerobe","Anaerobe","zzz","Australian Human Microbiome Project, Biotechnological, Bioenergy, Human Microbiome Project (HMP)","zzz","Nonsporulating","Mesophile","zzz",16319,236,"zzz",2544197,0.42,5407738,6059812,4982,4921,98.78,61,4,1,1,"zzz",2,"zzz",52,5,263,5.28,"zzz","zzz",1,0.02,"zzz","zzz","zzz","zzz","zzz","zzz",3403,68.31,1482,29.75,36,0.72,1402,28.14,1091,21.9,4847,97.29,1117,22.42,3604,423,"zzz","zzz",4921,98.78,105,2.11,4816,96.67,2762,55.44,1193,23.95,3300,66.24,1166,23.4,1320,621,1543,796,3900,78.28,846,16.98,509,10.22,828,16.62,4093,82.16,1465,29.41,3456,69.37,592,11.88,4329,86.89,217,4.36,62,1.24,64,1.28,4841,97.17,602,,"False","False","False","False","False","False","False","False"
