CPLX-7311			tyramine N-hydroxycinnamoyltransferase	
CPLX-7312				
CPLX-7313				galloyltransferase C
CPLX-7314				
CPLX-7315				
CPLX-7316				
CPLX-7317				
CPLX-7318			maltose phosphorylase	
CPLX-7319				
CPLX-7320				
CPLX-7321				
CPLX-7322			cytosolic malate dehydrogenase	
CPLX-7323				
CPLX-7324				
CPLX-7325			fructokinase I	
CPLX-7326				
CPLX-7327				
CPLX-7328				
CPLX-7329				
CPLX-7330				
CPLX-7331				
CPLX-7332				
CPLX-7333				
CPLX-7334			phosphoketolase	
CPLX-7335				
CPLX-7336				
CPLX-7337				
CPLX-7338				
CPLX-7339				
CPLX-7340				
CPLX-7341				
CPLX-7342			soluble butane monooxygenase hydroxylase component monomer	
CPLX-7343			soluble butane monooxygenase hydroxylase component	
CPLX-7344				
CPLX-7345				
CPLX-7346			glutaminase, liver isoform	
CPLX-7347				
CPLX-7348				
CPLX-7349				
CPLX-7350			glutamate synthase protomer	
CPLX-7351				
CPLX-7353				
CPLX-7354				
CPLX-7355				
CPLX-7356				
CPLX-7357				
CPLX-7358				
CPLX-7359				
CPLX-7360				
CPLX-7361				
CPLX-7362				
CPLX-7363				
CPLX-7364				
CPLX-7365				
CPLX-7366				
CPLX-7367				
CPLX-7368				
CPLX-7369				
CPLX-7370				
CPLX-7371			xanthine dehydrogenase	
CPLX-7373				
CPLX-7374				
CPLX-7375				
CPLX-7376			purine hydroxylase	
CPLX-7377				
CPLX-7378				
CPLX-7379				
CPLX-7380				
CPLX-7381				
CPLX-7382				
CPLX-7383			serine-pyruvate aminotransferase, mitochondrial	
CPLX-7384			glutamine synthetase, type II	
CPLX-7386			glutamine synthetase, type IV	
CPLX-7387			glutamine synthetase, type III	
CPLX-7392				
CPLX-7393			catalase (peroxisomal)	
CPLX-7394				
CPLX-7395				
CPLX-7396				
CPLX-7397				
CPLX-7398				
CPLX-7399				
CPLX-7400				
CPLX-7401			glucosamine-6-phosphate <i>N</i>-acetyltransferase 1	
CPLX-7402			cobaltochelatase	
CPLX-7403				
CPLX-7405				
CPLX-7406				
CPLX-7407				
CPLX-7408				
CPLX-7409				
CPLX-741				
CPLX-7410				
CPLX-7411				
CPLX-7412				
CPLX-7413				
CPLX-7414				
CPLX-7415				
CPLX-7416				
CPLX-7417				
CPLX-7418			CobU	
CPLX-7419				
CPLX-7420			CobA	
CPLX-7421				
CPLX-7422			adenosylcobinamide-phosphate synthase &beta; component	
CPLX-7423				
CPLX-7424				
CPLX-7425				
CPLX-7426				
CPLX-7428				
CPLX-7429				
CPLX-743				
CPLX-7430				
CPLX-7431				
CPLX-7432				
CPLX-7433				
CPLX-7434			YZ protein	
CPLX-7435				
CPLX-7436			BchI-BchD complex	
CPLX-7437				
CPLX-7438				
CPLX-7439			NB protein	
CPLX-744				
CPLX-7440			bchL dimer	
CPLX-7441			RbcL dimer	
CPLX-7442				
CPLX-7443				
CPLX-7444				
CPLX-7445				
CPLX-7446				
CPLX-7447				
CPLX-7448				aliphatic epoxide carboxylation complex component IV
CPLX-7449				aliphatic epoxide carboxylation complex component III
CPLX-745				
CPLX-7450			alkene monooxygenase	
CPLX-7451			alkene monooxygenase oxygenase component monomer	
CPLX-7452			alkene monooxygenase oxygenase component dimer	
CPLX-7453			alkene monooxygenase ferredoxin subunit dimer	
CPLX-7454			toluene-4-monooxygenase complex hydroxylase complex dimer	
CPLX-7455				
CPLX-7457				
CPLX-7458				
CPLX-7459				
CPLX-746			3-hydroxyacyl-CoA dehydrogenase	
CPLX-7460			pyruvate dehydrogenase component	
CPLX-7461			pyruvate dehydrogenase complex	
CPLX-7462				
CPLX-7463				
CPLX-7464			sulfinoalanine decarboxylase	
CPLX-7465				
CPLX-7466				
CPLX-7467				
CPLX-7468			oxygenase<sub>NBZ</sub>	nirtobenzene dioxygenase oxygenase component
CPLX-7469				
CPLX-747				
CPLX-7470			oxygenase<sub>2NT</sub>	
CPLX-7471				
CPLX-7472			2,4-dinitrotoluene dioxygenase oxygenase component	
CPLX-7473				
CPLX-7474				
CPLX-7475				
CPLX-7476			2-aminophenol 1,6-dioxygenase	
CPLX-7477				
CPLX-7478				
CPLX-7479				
CPLX-7480				
CPLX-7481				
CPLX-7482				
CPLX-7483				
CPLX-7484				
CPLX-7485				
CPLX-7486				
CPLX-7487				
CPLX-7488			tryptophan 5-hydroxylase 1	tryptophan 5-monooxygenase 1
CPLX-7489				
CPLX-7490			sepiapterin reductase	
CPLX-7491			6-pyruvoyl tetrahydrobiopterin synthase trimer	
CPLX-7492				
CPLX-7493			GTP cyclohydrolase I	
CPLX-7494			sepiapterin reductase	
CPLX-7495			glutathione <i>S</i>-transferase A1	
CPLX-7496			glutathione <i>S</i>-transferase A2	
CPLX-7497			glutathione <i>S</i>-transferase A heterodimer	
CPLX-7503			nitrite reductase (copper containing)	
CPLX-7504			glutamine synthetase, type II (tetramer)	
CPLX-7505			glutamine synthetase, type II (octamer)	
CPLX-7506			glutamate dehydrogenase (NADP+)	
CPLX-7507				
CPLX-7508			4-hydroxybutyryl-CoA dehydratase	
CPLX-7509				
CPLX-7510				
CPLX-7511				
CPLX-7513				
CPLX-7514				
CPLX-7515				
CPLX-7516				
CPLX-7517				
CPLX-7518			S-allantoin synthase	hydroxyisourate hydrolase / OHCU decarboxylase
CPLX-7519				
CPLX-7520				
CPLX-7521				
CPLX-7522				
CPLX-7523				
CPLX-7524			allantoate amidohydrolase	
CPLX-7525				
CPLX-7526				
CPLX-7527				
CPLX-7528				
CPLX-7529				
CPLX-7531				
CPLX-7532			<i>s</i>-triazine hydrolase	
CPLX-7533				
CPLX-7534			cytochrome P450 monooxygenase system	
CPLX-7535				
CPLX-7536				
CPLX-7537			carbapenem synthase	
CPLX-7538				
CPLX-7539				
CPLX-7540				
CPLX-7541				
CPLX-7542				
CPLX-7543				
CPLX-7544				
CPLX-7545			acyl CoA carboxylase	
CPLX-7546				
CPLX-7548			succinyl CoA:L-malate CoA transferase dimer	
CPLX-7549				
CPLX-7550			malonyl CoA reductase	
CPLX-7551				
CPLX-7552			propionyl-CoA synthase	
CPLX-7553				
CPLX-7554				
CPLX-7555				
CPLX-7556				
CPLX-7557			isopropylmalate isomerase	
CPLX-7558				
CPLX-7559				
CPLX-7560			alanine--glyoxylate aminotransferase 1	
CPLX-7561				Fom4
CPLX-7562			non-specific polyamine oxidase	
CPLX-7563				
CPLX-7564				
CPLX-7565				
CPLX-7566				
CPLX-7567				
CPLX-7568			glycogen phosphorylase	
CPLX-7569			isocitrate dehydrogenase [NAD]	
CPLX-7570				
CPLX-7571				PhzF
CPLX-7572				
CPLX-7573				
CPLX-7574				
CPLX-7575			acyl CoA carboxylase trimer	
CPLX-7576				
CPLX-7577				
CPLX-7579			3-hydroxypropionyl-CoA synthetase (AMP-forming)	
CPLX-7580			acyl CoA carboxylase holoenzyme	
CPLX-7582			decaprenyl diphosphate synthase	
CPLX-7583			heptaprenyl diphosphate synthase	
CPLX-7584				
CPLX-7585				
CPLX-7586				
CPLX-7587				
CPLX-7588				
CPLX-7589			naphthoate synthase trimer	
CPLX-7590				
CPLX-7591			solanesyl diphosphate synthase	
CPLX-7592			hexaprenyl diphosphate synthase	
CPLX-7593			ribonucleoside-diphosphate reductase 2	
CPLX-7594			R1E homodimer	
CPLX-7595			R2F homodimer	
CPLX-7596				
CPLX-7598			ferredoxin-dependent methylenetetrahydrofolate reductase	
CPLX-7599			acyclic monoterpene primary alcohol oxidoreductase	acyclic monoterpene primary alcohol dehydrogenase
CPLX-7600				
CPLX-7601			Bacillus subtilis apo-DhbB protein	
CPLX-7602			Bacillus subtilis holo-DhbB protein	
CPLX-7603			bacillibactin synthase multienzyme complex	
CPLX-7604				
CPLX-7605			carboxynorspermidine decarboxylase	CANSDC
CPLX-7606				
CPLX-7607				HyuA
CPLX-7608			DCPIP-dependent alcohol dehydrogenase	
CPLX-7609				
CPLX-761				
CPLX-7610				
CPLX-7611				
CPLX-7612				
CPLX-7613				
CPLX-7614			2,3-butanediol dehydrogenase	
CPLX-7615			hydroxyaverantin dehydrogenase	5'-hydroxyaverantin dehydrogenase
CPLX-7616				
CPLX-7617				
CPLX-7618				
CPLX-7619				
CPLX-7620				AspRS1
CPLX-7621				
CPLX-7622				NeuB
CPLX-7625			nitrilotriacetate monooxygenase component A	
CPLX-7626			nitrilotriacetate monooxygenase component B	
CPLX-7627			fatty acid synthase	
CPLX-7628			fatty acid synthase	
CPLX-7629				
CPLX-7630				
CPLX-7631			3-amino-5-hydroxybenzoate synthase	
CPLX-7632				
CPLX-7633				
CPLX-7634				
CPLX-7635				
CPLX-7636			rifamycin polyketide synthase A subunit dimer	
CPLX-7637			rifamycin polyketide synthase B subunit dimer	
CPLX-7638			rifamycin polyketide synthase C subunit dimer	
CPLX-7639			rifamycin polyketide synthase D subunit dimer	
CPLX-7640			rifamycin polyketide synthase E subunit dimer	
CPLX-7641			rifamycin polyketide synthase	rifamycin polyketide synthetase, rifamycin PKS
CPLX-7643				
CPLX-7644			3-oxoacyl-[acyl-carrier-protein] synthase I, chloroplastic	
CPLX-7645			3-ketoacyl-[acp] synthase 2, chloroplastic	
CPLX-7646			3-oxoacyl-[acyl-carrier-protein] reductase, chloroplastic	3-oxoacyl-[acyl-carrier-protein] reductase, 3-ketoacyl-[acyl-carrier-protein] reductase, &beta;-ketoacyl-[acyl-carrier-protein] reductase, 3-oxoacyl-[acp] reductase, &beta;-ketoacyl-[acp] reductase
CPLX-7647			enoyl-[acyl-carrier-protein] reductase [NADH], chloroplastic	enoyl-[acyl-carrier-protein] reductase (NADH), enoyl-[acyl-carrier-protein] reductase, enoyl-[acp] reductase (NADH), enoyl-[acp] reductase
CPLX-7648			3-hydroxyacyl-[acp] dehydrase	3-hydroxyacyl-[acyl carrier protein] dehydratase, &beta;-hydroxyacyl-[acyl carrier protein] dehydrase, &beta;-hydroxyacyl-[acyl carrier protein] dehydratase
CPLX-7649			&Delta;<sup>6</sup> linoleoyl-CoA desaturase complex	
CPLX-7651			glycine/sarcosine/<i>N,N</i>-dimethylglycine methyltransferase	
CPLX-7652				
CPLX-7653			V-ATPase V<sub>1</sub> complex	
CPLX-7654			V-ATPase V<sub>0</sub> complex	
CPLX-7655			V-ATPase	
CPLX-7656			acetoin oxidoreductase	acetoin dehydrogenase E1 component
CPLX-7657			dihydrolipoamide acetyltransferase	acetoin dehydrogenase E2 component
CPLX-7658			dihydrolipoyl dehydrogenase	acetoin dehydrogenase E3 component
CPLX-7659			acetoin dehydrogenase complex	
CPLX-7660			malonate decarboxylase complex	
CPLX-7661			malonate decarboxylase	
CPLX-7662				
CPLX-7663			protocatechuate 3,4-dioxygenase type II	
CPLX-7664			methanesulfonate monooxygenase hydroxylase component	
CPLX-7665			methanesulfonate monooxygenase ferredoxin component	
CPLX-7666				
CPLX-7667				
CPLX-7668				
CPLX-7669			dimethylsulfoxide oxygenase	
CPLX-7670			alkanesulfonate monooxygenase	
CPLX-7671				
CPLX-7672				
CPLX-7673				
CPLX-7674				
CPLX-7675				
CPLX-7676			biotin-dependent malonate decarboxylase	
CPLX-7677			biotin-independent malonate decarboxylase	
CPLX-7678				
CPLX-7679				
CPLX-7680				CYP12
CPLX-7681			sterol 27-hydroxylase	sterol 26-hydroxylase
CPLX-7682			peroxisomal acyl-coenzyme A oxidase 2	
CPLX-7683			peroxisomal multifunctional enzyme type 2	D-bifunctional protein, perMFE2, MFE2, MFE-2, DBP, D-3-hydroxyacyl-CoA dehydratase/D-3-hydroxyacyl-CoA dehydrogenase bifunctional protein, perMFE-2, 17&beta;-hydroxysteroid dehydrogenase  type 4, 17&beta;-HSD  type 4
CPLX-7684				
CPLX-7685			sterol C-4 demethylation complex	
CPLX-7686				
CPLX-7687				
CPLX-7688				
CPLX-7689				
CPLX-7690				1,25-dihydroxyvitamin D(3) 24-hydroxylase, mitochondrial, vitamin D(3) 24-hydroxylase
CPLX-7691				
CPLX-7692				
CPLX-7693				
CPLX-7694				
CPLX-7696			chlorobenzene dioxygenase	
CPLX-7697			chlorobenzene dioxygenase terminal oxidase	
CPLX-7698			benzoate 1,2-dioxygenase	
CPLX-7699			benzoate 1,2-dioxygenase hydroxylase component	
CPLX-7700			benzoate 1,2-dioxygenase hydroxylase component	
CPLX-7701			1,6-dihydroxycyclohexa-2,4-diene-1-carboxylate dehydrogenase	
CPLX-7702			chloromuconate cycloisomerase I	
CPLX-7703			chloromuconate cycloisomerase	
CPLX-7704			chloromuconate cycloisomerase	
CPLX-7705			chlorobenzene dioxygenase	
CPLX-7706			chlorobenzene dioxygenase, terminal oxygenase component	
CPLX-7707			chloromuconate cycloisomerase II	
CPLX-7708			chloromaleylacetate reductase	
CPLX-7709			maleylacetate reductase 1	
CPLX-7710			chloromaleylacetate reductase	
CPLX-7711			chlorocatechol 1,2-dioxygenase	
CPLX-7712			chloromuconate cycloisomerase	
CPLX-7713			chlorocatechol 1,2-dioxygenase	
CPLX-7715				trimethyllysine dioxygenase, mitochondrial
CPLX-7716				
CPLX-7717			<i>trans</i>-dienelactone hydrolase	
CPLX-7718				
CPLX-7720			spermidine/spermine <i>N<sup>1</sup></i>-acetyltransferase 1	SSAT, spermidine/spermine N(1)-acetyltransferase 1, SSAT-1, polyamine N-acetyltransferase 1, diamine acetyltransferase 1, SSAT1
CPLX-7721			phosphorylase b kinase (liver isoform)	
CPLX-7722			phosphorylase b kinase (muscle isoform)	
CPLX-7723			cytoplasmic glycerol-3-phosphate dehydrogenase (NAD+)	
CPLX-7724			mitochondrial glycerol-3-phosphate dehydrogenase	mGPDH
CPLX-7725			dihydroorotate Dehydrogenase, type 1A	
CPLX-7726			dihydroorotate dehydrogenase, type 1B	
CPLX-7727			dihydroorotate Dehydrogenase, type 1A	
CPLX-7728				
CPLX-7729			hadAB	3-hydroxyacyl-[acp] dehydrase
CPLX-7730			hadBC	3-hydroxyacyl-[acp] dehydrase
CPLX-7731				DAMOX, DAAOX, DAO, DAAO
CPLX-7732				DASOX, DDO
CPLX-7733			ATX1-Cu	copper chaperone-copper complex
CPLX-7734			bifunctional UDP-<i>N</i>-acetylglucosamine 2-epimerase/<i>N</i>-acetylmannosamine kinase	UDP-GlcNAc-2-epimerase/ManAc kinase, UDP-<i>N</i>-acetylglucosamine 2-epimerase/<i>N</i>-acetylmannosamine kinase, GNE
CPLX-7735			(NAD(P)-dependent glycerol-1-phosphate dehydrogenase	
CPLX-7736				
CPLX-7737			methanogen homoaconitase	
CPLX-7738				
CPLX-7739			UDP-<i>N</i>-acetylglucosamine 4,6-dehydratase (inverting)	
CPLX-7740				
CPLX-7741				
CPLX-7742				
CPLX-7743				
CPLX-7744				
CPLX-7745				
CPLX-7746			cytidine monophosphate-<i>N</i>-acetylneuraminate hydroxylase system	cytidine monophosphate-<i>N</i>-acetylneuraminate hydroxylase complex
CPLX-7747				
CPLX-7748				
CPLX-7749				
CPLX-7750				
CPLX-7751				polysialic acid capsule biosynthesis protein SiaC, polysialic acid capsule biosynthesis protein SiaC (SynC protein), SynC protein, SiaC, SynC, NeuB
CPLX-7752				
CPLX-7753				
CPLX-7754				
CPLX-7755				
CPLX-7756			5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase	
CPLX-7757				
CPLX-7759			creatine kinase MM isoform	creatine kinase muscle type, creatine kinase M chain, M-CK, muscle creatine kinase, MM, M-M
CPLX-7760			creatine kinase BB isoform	creatine kinase B chain, B-CK, brain creatine kinase, CK-BB, BB, BB-CK, B-B
CPLX-7761			creatine kinase MB isoform	MB, M-B, MB-CK
CPLX-7762			dihydroorotate dehydrogenase, type 1A	
CPLX-7763				
CPLX-7764		Q84HR0	acy-homoserine lactone acylase	
CPLX-7765			triosephosphate isomerase	
CPLX-7766			fructose 1,6-bisphosphate aldolase	
CPLX-7767			fructose-1,6-bisphosphate aldolase	
CPLX-7768			ubiquitous mitochondrial creatine kinase dimer	
CPLX-7769			ubiquitous mitochondrial creatine kinase	uMtCK, MtCK, mitochondrial creatine kinase, Mi-CK, uMi-CK, ubiquitous mitochondrial creatine kinase octamer
CPLX-7770			sarcomeric mitochondrial creatine kinase dimer	
CPLX-7771			sarcomeric mitochondrial creatine kinase	sMtCK, MtCK, mitochondrial creatine kinase, MiCK, sMI-CK, MI-CK, sarcomeric mitochondrial creatine kinase octamer
CPLX-7772				
CPLX-7773			GTP cyclohydrolase III	
CPLX-7774			GTP cyclohydrolase IV	
CPLX-7775				
CPLX-7776				
CPLX-7777				
CPLX-7778				
CPLX-7779			riboflavin synthase &alpha; trimer	
CPLX-7780			riboflavin synthase &beta; capsid	
CPLX-7781				
CPLX-7782				
CPLX-7783				
CPLX-7784				
CPLX-7785			phosphoribosylglycinamide formyltransferase 2	
CPLX-7786				
CPLX-7787				
CPLX-7788				
CPLX-7789			short chain isoprenyl diphosphate synthase	
CPLX-7790			histidine decarboxylase &alpha;&beta; subunit	
CPLX-7791				
CPLX-7792				
CPLX-7793			pyridoxal 5'-phosphate-dependent histidine decarboxylase	
CPLX-7799			diamine oxidase	amine oxidase (copper-containing), DAO, amiloride-sensitive amine oxidase [copper-containing], amiloride-binding protein, ABP
CPLX-7800				
CPLX-7801				
CPLX-7802			muconolactone isomerase	
CPLX-7804			3-chlorocatechol 1,2-dioxygenase 2	
CPLX-7805			chloromuconate cycloisomerase 2	
CPLX-7806			5-chloromuconolactone dehalogenase	
CPLX-7807			phenol hydroxylase regulatory component	
CPLX-7808			phenol hydroxylase oxygenase component monomer	
CPLX-7809			phenol hydroxylase oxygenase component	
CPLX-781			D-proline reductase complex	
CPLX-7810			phenol 2-monooxygenase dimer	
CPLX-7811			phenol 2-monooxygenase	
CPLX-7812			2,4,5-trichlorophenoxyacetate hydroxylase oxygenase component	2,4,5-trichlorophenoxyacetate 1,2-dioxygenase B component
CPLX-7814				
CPLX-7815			hydroxybenzoquinone reductase	
CPLX-7816			2,4,5-trichlorophenoxyacetate hydroxylase reductase component	
CPLX-7817			hydroxyquinol 1,2-dioxygenase	
CPLX-7818			pyruvoyl-dependent histidine decarboxylase	
CPLX-7819				
CPLX-782				
CPLX-7820				
CPLX-7821				
CPLX-7822				
CPLX-7823				
CPLX-7824				
CPLX-7825				
CPLX-7826				
CPLX-7827			3-chlorobenzoate-3,4-dioxygenase	
CPLX-7828			2-halobenzoate 1,2-dioxygenase	
CPLX-7829			2-halobenzoate dioxygenase multicomponent enzyme system	
CPLX-7830				
CPLX-7831			maleylpyruvate hydrolase	
CPLX-7833			3-hydroxybenzoate 6-hydroxylase I	
CPLX-7834			mitochondrial acetyl-CoA acetyltransferase	
CPLX-7835			cytosolic acetyl-CoA acetyltransferase	
CPLX-7836			peroxisomal 3-ketoacyl-CoA thiolase	
CPLX-7837			mitochondrial 3-ketoacyl-CoA thiolase	
CPLX-7838				
CPLX-7839			3-hydroxy-3-methylglutaryl-coenzyme A reductase	
CPLX-7840			mevalonate kinase	
CPLX-7841			diphosphomevalonate decarboxylase	
CPLX-7842				
CPLX-7843			geranylgeranyl diphosphate diphosphatase I	geranylgeranyl diphosphate diphosphatase PI
CPLX-7844				
CPLX-7845			type I idodthyronine deiodinase	type I idodthyronine selenodeiodinase, D1, deiodinase, iodothyronine, type I, type-I 5'-deiodinase, type 1 DI, DIOI
CPLX-7846			cob(II)yrinate <i>a,c</i>-diamide reductase	
CPLX-7847			type II idodthyronine deiodinase	D2, type-II 5'-deiodinase, type 2 DI, DIOII, 5DII, type II idodthyronine selenodeiodinase, deiodinase, iodothyronine, type II
CPLX-7848			type III idodthyronine deiodinase	D3, type III idodthyronine selenodeiodinase, type-III 5'-deiodinase, type 3 DI, DIOIII, 5DIII
CPLX-7852			4-amino-5-hydroxymethyl-2-methylpyrimidine phosphate synthase	HMP-P synthase
CPLX-7853			<i>E</i>-farnesyl diphosphate synthase	
CPLX-7854			geranylgeranyl diphosphate synthase	geranylgeranyl pyrophosphate synthetase, GGPP synthetase
CPLX-7855				
CPLX-7858			sulfotransferase 1A1	SULT1A1, aryl sulfotransferase 1, phenol sulfotransferase 1, phenol-sulfating phenol sulfotransferase 1, thermostable phenol sulfotransferase, TS PST1, P-PST
CPLX-7859			succinate dehydrogenase	
CPLX-7860			succinate dehydrogenase cytochrome <i>b</i>	
CPLX-7861				
CPLX-7862			(ADP-forming) succinyl-CoA ligase	
CPLX-7863			mitochondrial  citrate synthase	
CPLX-7867			2-oxoglutarate dehydrogenase complex E1 dimer	
CPLX-7868			dihydrolipoyl dehydrogenase (E3) dimer	
CPLX-7869			2-oxoglutarate dehydrogenase complex, (E2) inner core	
CPLX-7872			mitochondrial NADP(+)-dependent isocitrate dehydrogenase	NADP(+)-specific isocitrate dehydrogenase, isocitrate dehydrogenase 2
CPLX-7873			cytosolic NADP(+)-dependent isocitrate dehydrogenase	isocitrate dehydrogenase 1 (NADP+), soluble, NADP-dependent isocitrate dehydrogenase, peroxisomal, NADP(+)-specific ICDH, IDP
CPLX-7874			3-dehydroshikimate dehydratase	
CPLX-7875			seryl-tRNA synthetase	SerRS
CPLX-7879			<i>O</i>-phosphoseryl-tRNA:selenocysteinyl-tRNA synthase dimer	
CPLX-7880				SepSecS
CPLX-7881			selenocysteine synthase dimer	
CPLX-7882			selenocysteine synthase	SepSecS, UGA suppressor tRNA-associated protein, tRNA(Ser/Sec)-associated antigenic protein, liver-pancreas antigen, soluble liver antigen, SLA, SLA/LP, SLA/LP autoantigen, SLA-p35, SecS
CPLX-7884			aromatic L-amino acid decarboxylase	AADC, DDC
CPLX-7885			monoamine oxidase A	amine oxidase [flavin-containing] A, monoamine oxidase type A, MAO-A
CPLX-7886				
CPLX-7887			Sep-tRNA:Cys-tRNA synthase	SepCysS
CPLX-7888				
CPLX-7889			aldehyde oxidase	
CPLX-7890			aromatic L-amino acid decarboxylase	AADC, DDC
CPLX-7891			kynurenine aminotransferase I	kynurenine-oxoglutarate transaminase I, glutamine transaminase K, kynurenine aminotransferase I/glutamine transaminase K, KAT1, KAT
CPLX-7892			kynureninase	
CPLX-7893			spore photoproduct lyase	
CPLX-7894				
CPLX-7897			4-aminobutyrate aminotransferase	
CPLX-7898			NAD(P)+-dependent succinate semialdehyde dehydrogenase	
CPLX-7899			carboxyphosphonoenolpyruvate phosphonomutase	
CPLX-7900			2-phosphinomethylmalate synthase	
CPLX-7901				
CPLX-7902			mitochondrial aspartate aminotransferase	glutamate oxaloacetate transaminase 2, fatty acid-binding protein, mitochondrial aspartate transaminase
CPLX-7903			aromatic L-amino acid decarboxylase	DOPA decarboxylase, DDC
CPLX-7904			glutathione-dependent sulfur dioxygenase	
CPLX-7905			sulfide:quinone oxidoreductase	
CPLX-7906			tetrathionate hydrolase	
CPLX-7907			7,8-dihydroneopterin aldolase [multifunctional]	
CPLX-7909			tryptophan 7-halogenase complex	
CPLX-7910			tryptophan 7-halogenase	
CPLX-7912			7-chloro-L-tryptophan oxidase	
CPLX-7913			chromopyrrolic acid synthase	
CPLX-7914			tyrosine aminotransferase	tyrosine transaminase, tyrosine-&alpha;-ketoglutarate transaminase
CPLX-7915			protocatechuate 2,3-dioxygenase	
CPLX-7916			protocatechuate 4,5-dioxygenase	
CPLX-7917			HMG aldolase	
CPLX-7918			gallate dioxygenase	
CPLX-7919			LigF &beta;-etherase	
CPLX-7920			AKP thiolase	
CPLX-7921			catabolic pimeloyl-CoA synthetase	
CPLX-7922			alcohol dehydrogenase 4	
CPLX-7923				
CPLX-7924				
CPLX-7925			PAS complex	
CPLX-7926			phosphoinositide-3-kinase, class 3	phosphoinositide-3-kinase, class III, PtdIns-3-kinase type 3
CPLX-7927			phosphatidylinositol 3-kinase class IA p110&delta;/p85&beta;	
CPLX-7928			cytosolic 5'-nucleotidase 1A	AMP-specific-5'-NT, cN-I
CPLX-7929			cytosolic 5'-nucleotidase II	5'-nucleotidase cytosolic II, cN-II, high <i>K</i><sub>m</sub> 5'-NT, purine 5'-NT, GMP,IMP-specific 5'-NT
CPLX-7934			AMP deaminase 2	AMP deaminase isoform L
CPLX-7935			inositol monophosphatase 1	inositol(myo)-1(or 4)-monophosphatase 1
CPLX-7936			myo-inositol monophosphatase 2	myo-inositol monophosphatase A2, inositol(myo)-1(or 4)-monophosphatase 2
CPLX-7937			guanine deaminase	
CPLX-7938			phosphatidylinositol-3,5-bisphosphate regulatory complex	
CPLX-7939			cystine/glutamate antiporter system x<sub>c</sub><sup>-</sup>	system x<sub>c</sub><sup>-</sup>, x<sub>c</sub><sup>-</sup> cystine/glutamate -exchange transporter
CPLX-7940			NADPH thioredoxin reductase	thioredoxin reductase 1, cytoplasmic, thioredoxin reductase TR1, NADPH-dependent thioredoxin reductase
CPLX-7941			protein disulfide isomerase	PDI, protein disulfide-isomerase, prolyl 4-hydroxylase subunit beta, cellular thyroid hormone-binding protein
CPLX-7943			<i>Vibrio cholerae apo</i>-VibF protein	
CPLX-7944			<i>Vibrio cholerae</i> VibB protein	
CPLX-7945			vibriobactin-specific 2,3-dihydroxybenzoate-AMP ligase	
CPLX-7946			vibriobactin synthase complex	
CPLX-7947			NADP-dependent malonate semialdehyde reductase	
CPLX-7948			NADPH-dependent succinate semialdehyde reductase	
CPLX-7949			desferrioxamine E synthetase	
CPLX-7950			putrebactin synthetase	
CPLX-7951			hydroxycadaverine succinyl-transferase/bisucaberin synthetase	
CPLX-7952			D-inositol-3-phosphate glycosyltransferase	mycothiol glycosyltransferase
CPLX-7953			<i>N</i>-acetyl-1-D-<i>myo</i>-inositol-2-amino-2-deoxy-&alpha;-D-glucopyranoside deacetylase	
CPLX-7954			diacetyl (acetoin) reductase	
CPLX-7955			hypoxanthine-guanine phosphoribosyltransferase	HGPRTase, HPRTase
CPLX-7956				
CPLX-7957			alcohol dehydrogenase (quinone)	
CPLX-7958			spore photoproduct lyase	
CPLX-7959				
CPLX-7960				
CPLX-7961				
CPLX-7967			myeloperoxidase dimer	
CPLX-7968			myeloperoxidase	
CPLX-7969			2-amino-5-formylamino-6-ribosylaminopyrimidin-4(3H)-one 5'-monophosphate deformylase	
CPLX-7970				
CPLX-7971			tetrahydrosarcinapterin synthase	
CPLX-7972			tryptophan 5-halogenase	
CPLX-7973				
CPLX-7974			salicylate synthase	
CPLX-7975			D-arabitol-phosphate dehydrogenase	
CPLX-7976			pyochelin synthase complex	
CPLX-7977				
CPLX-7978				
CPLX-7979				
CPLX-7980				
CPLX-7981			quinate/shikimate dehydrogenase	
CPLX-7982				
CPLX-7983			hydrazine oxidoreductase A	HZO
CPLX-7984			hydrazine oxidoreductase B	HZO
CPLX-7985				
CPLX-7986				
CPLX-7987				
CPLX-7990				
CPLX-7991				
CPLX-7993			4-dimethylallyltryptophan synthase	
CPLX-7994				
CPLX-7995			2-hydroxychromene-2-carboxylate isomerase	
CPLX-7997			dipeptidyl-aminopeptidase 1 trimer	
CPLX-7998			dipeptidyl-aminopeptidase 1 complex	cathepsin C, cathepsin J, dipeptidyl transferase, dipeptidyl-peptidase I, DPAP-1, DPP-I, DPPI
CPLX-7999			barbiturase	
CPLX-8000			&beta;-ureidopropionase trimer	
CPLX-8001			&beta;-ureidopropionase hexamer	
CPLX-8002			&beta;-ureidopropionase dodecamer	
CPLX-8003			dihydropyrimidinase	hydropyrimidine hydrase
CPLX-8004			dihydropyrimidine dehydrogenase	
CPLX-8005			carnosine synthase	
CPLX-8006				
CPLX-8007				
CPLX-8008				
CPLX-8009			glucose-6-phosphate dehydrogenase (coenzyme-F420)	
CPLX-801				D-ornithine 4,5-aminomutase
CPLX-8010				
CPLX-8011				
CPLX-8012			benzaldehyde dehydrogenase	
CPLX-8013				
CPLX-8014			VanB D-alanine--D-lactate ligase	
CPLX-8015			VanC2/3 D-alanine--D-serine ligase	vancomycin C-type resistance protein vanC
